Using cpu device
Logging to C:\Users\hntran\asv_runs\tensorboard\ppo_formulation_seed0_v2_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    being_overtaken/colregs   | -20         |
|    being_overtaken/goal      | 0.3         |
|    collision_boundary        | 0.0417      |
|    collision_obstacle        | 0.05        |
|    collision_rate            | 0.333       |
|    collision_target          | 0.242       |
|    crossing/collision        | 0.6         |
|    crossing/colregs          | -21.9       |
|    crossing/goal             | 0.4         |
|    episodes                  | 120         |
|    estops_per_episode        | 0.125       |
|    eval_wall_s               | 150         |
|    goal_rate                 | 0.667       |
|    head_on/collision         | 0.3         |
|    head_on/colregs           | -24.5       |
|    head_on/goal              | 0.7         |
|    mean_colregs_integral     | -19.5       |
|    mean_return               | -87.4       |
|    no_target/collision       | 0.05        |
|    no_target/colregs         | 0           |
|    no_target/goal            | 0.95        |
|    null/collision            | 0.15        |
|    null/colregs              | -3.56       |
|    null/goal                 | 0.85        |
|    overtaking/collision      | 0.2         |
|    overtaking/colregs        | -47         |
|    overtaking/goal           | 0.8         |
|    timeout_rate              | 0           |
|    timesteps                 | 1200000     |
| rollout/                     |             |
|    ep_len_mean               | 51.8        |
|    ep_rew_mean               | -145        |
| time/                        |             |
|    fps                       | 96          |
|    iterations                | 235         |
|    time_elapsed              | 12432       |
|    total_timesteps           | 1203200     |
| train/                       |             |
|    approx_kl                 | 0.023566505 |
|    clip_fraction             | 0.175       |
|    clip_range                | 0.2         |
|    entropy_loss              | -1.62       |
|    explained_variance        | 0.794       |
|    learning_rate             | 0.0003      |
|    loss                      | 0.574       |
|    n_updates                 | 1861        |
|    policy_gradient_loss      | 0.000341    |
|    std                       | 0.547       |
|    value_loss                | 1.14        |
----------------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55.2       |
|    ep_rew_mean          | -151       |
| time/                   |            |
|    fps                  | 96         |
|    iterations           | 236        |
|    time_elapsed         | 12494      |
|    total_timesteps      | 1208320    |
| train/                  |            |
|    approx_kl            | 0.04025811 |
|    clip_fraction        | 0.222      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.61      |
|    explained_variance   | 0.76       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.452      |
|    n_updates            | 1867       |
|    policy_gradient_loss | -0.0174    |
|    std                  | 0.545      |
|    value_loss           | 0.97       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.2        |
|    ep_rew_mean          | -133        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 237         |
|    time_elapsed         | 12559       |
|    total_timesteps      | 1213440     |
| train/                  |             |
|    approx_kl            | 0.027727813 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.73        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.678       |
|    n_updates            | 1869        |
|    policy_gradient_loss | 0.00606     |
|    std                  | 0.544       |
|    value_loss           | 1.19        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 56.8       |
|    ep_rew_mean          | -126       |
| time/                   |            |
|    fps                  | 96         |
|    iterations           | 238        |
|    time_elapsed         | 12615      |
|    total_timesteps      | 1218560    |
| train/                  |            |
|    approx_kl            | 0.03528982 |
|    clip_fraction        | 0.187      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.61      |
|    explained_variance   | 0.751      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.368      |
|    n_updates            | 1872       |
|    policy_gradient_loss | -0.0038    |
|    std                  | 0.544      |
|    value_loss           | 1.03       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56          |
|    ep_rew_mean          | -178        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 239         |
|    time_elapsed         | 12674       |
|    total_timesteps      | 1223680     |
| train/                  |             |
|    approx_kl            | 0.033152442 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.753       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.346       |
|    n_updates            | 1879        |
|    policy_gradient_loss | -0.0171     |
|    std                  | 0.541       |
|    value_loss           | 0.874       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.8        |
|    ep_rew_mean          | -136        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 240         |
|    time_elapsed         | 12732       |
|    total_timesteps      | 1228800     |
| train/                  |             |
|    approx_kl            | 0.028351955 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.761       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.533       |
|    n_updates            | 1880        |
|    policy_gradient_loss | 0.0136      |
|    std                  | 0.541       |
|    value_loss           | 1.31        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.5        |
|    ep_rew_mean          | -142        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 241         |
|    time_elapsed         | 12792       |
|    total_timesteps      | 1233920     |
| train/                  |             |
|    approx_kl            | 0.032907315 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.59       |
|    explained_variance   | 0.707       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.404       |
|    n_updates            | 1883        |
|    policy_gradient_loss | -0.00259    |
|    std                  | 0.541       |
|    value_loss           | 1.1         |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.8        |
|    ep_rew_mean          | -227        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 242         |
|    time_elapsed         | 12850       |
|    total_timesteps      | 1239040     |
| train/                  |             |
|    approx_kl            | 0.036216956 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.749       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.395       |
|    n_updates            | 1888        |
|    policy_gradient_loss | -0.00888    |
|    std                  | 0.542       |
|    value_loss           | 0.88        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.5        |
|    ep_rew_mean          | -198        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 243         |
|    time_elapsed         | 12907       |
|    total_timesteps      | 1244160     |
| train/                  |             |
|    approx_kl            | 0.036279846 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.8         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.31        |
|    n_updates            | 1894        |
|    policy_gradient_loss | -0.00909    |
|    std                  | 0.542       |
|    value_loss           | 1.03        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55.9       |
|    ep_rew_mean          | -144       |
| time/                   |            |
|    fps                  | 96         |
|    iterations           | 244        |
|    time_elapsed         | 12965      |
|    total_timesteps      | 1249280    |
| train/                  |            |
|    approx_kl            | 0.03564211 |
|    clip_fraction        | 0.245      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.6       |
|    explained_variance   | 0.718      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.322      |
|    n_updates            | 1900       |
|    policy_gradient_loss | -0.0156    |
|    std                  | 0.543      |
|    value_loss           | 0.98       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.8        |
|    ep_rew_mean          | -174        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 245         |
|    time_elapsed         | 13026       |
|    total_timesteps      | 1254400     |
| train/                  |             |
|    approx_kl            | 0.052118607 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.778       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.31        |
|    n_updates            | 1905        |
|    policy_gradient_loss | -0.00802    |
|    std                  | 0.542       |
|    value_loss           | 0.854       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 57.2       |
|    ep_rew_mean          | -172       |
| time/                   |            |
|    fps                  | 96         |
|    iterations           | 246        |
|    time_elapsed         | 13082      |
|    total_timesteps      | 1259520    |
| train/                  |            |
|    approx_kl            | 0.04352269 |
|    clip_fraction        | 0.207      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.6       |
|    explained_variance   | 0.724      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.523      |
|    n_updates            | 1907       |
|    policy_gradient_loss | 0.00725    |
|    std                  | 0.542      |
|    value_loss           | 1.28       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.7        |
|    ep_rew_mean          | -177        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 247         |
|    time_elapsed         | 13140       |
|    total_timesteps      | 1264640     |
| train/                  |             |
|    approx_kl            | 0.035840333 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.78        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.294       |
|    n_updates            | 1912        |
|    policy_gradient_loss | -0.00978    |
|    std                  | 0.542       |
|    value_loss           | 0.854       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.9        |
|    ep_rew_mean          | -193        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 248         |
|    time_elapsed         | 13199       |
|    total_timesteps      | 1269760     |
| train/                  |             |
|    approx_kl            | 0.051057693 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.59       |
|    explained_variance   | 0.756       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.459       |
|    n_updates            | 1916        |
|    policy_gradient_loss | -0.00342    |
|    std                  | 0.541       |
|    value_loss           | 1.06        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55.6       |
|    ep_rew_mean          | -202       |
| time/                   |            |
|    fps                  | 96         |
|    iterations           | 249        |
|    time_elapsed         | 13259      |
|    total_timesteps      | 1274880    |
| train/                  |            |
|    approx_kl            | 0.04539734 |
|    clip_fraction        | 0.235      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.59      |
|    explained_variance   | 0.782      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.28       |
|    n_updates            | 1921       |
|    policy_gradient_loss | -0.00822   |
|    std                  | 0.54       |
|    value_loss           | 1.03       |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 56.5       |
|    ep_rew_mean          | -120       |
| time/                   |            |
|    fps                  | 96         |
|    iterations           | 250        |
|    time_elapsed         | 13317      |
|    total_timesteps      | 1280000    |
| train/                  |            |
|    approx_kl            | 0.03243135 |
|    clip_fraction        | 0.241      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.59      |
|    explained_variance   | 0.788      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.271      |
|    n_updates            | 1927       |
|    policy_gradient_loss | -0.0179    |
|    std                  | 0.537      |
|    value_loss           | 0.902      |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.1        |
|    ep_rew_mean          | -156        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 251         |
|    time_elapsed         | 13374       |
|    total_timesteps      | 1285120     |
| train/                  |             |
|    approx_kl            | 0.036018427 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.58       |
|    explained_variance   | 0.735       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.285       |
|    n_updates            | 1934        |
|    policy_gradient_loss | -0.0152     |
|    std                  | 0.536       |
|    value_loss           | 0.88        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.1        |
|    ep_rew_mean          | -173        |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 252         |
|    time_elapsed         | 13431       |
|    total_timesteps      | 1290240     |
| train/                  |             |
|    approx_kl            | 0.039541066 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.31        |
|    n_updates            | 1938        |
|    policy_gradient_loss | -0.00224    |
|    std                  | 0.535       |
|    value_loss           | 0.914       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55         |
|    ep_rew_mean          | -145       |
| time/                   |            |
|    fps                  | 96         |
|    iterations           | 253        |
|    time_elapsed         | 13490      |
|    total_timesteps      | 1295360    |
| train/                  |            |
|    approx_kl            | 0.04053742 |
|    clip_fraction        | 0.216      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.57      |
|    explained_variance   | 0.771      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.635      |
|    n_updates            | 1941       |
|    policy_gradient_loss | -0.00113   |
|    std                  | 0.535      |
|    value_loss           | 1.07       |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57          |
|    ep_rew_mean          | -186        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 254         |
|    time_elapsed         | 13549       |
|    total_timesteps      | 1300480     |
| train/                  |             |
|    approx_kl            | 0.046412297 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | 0.697       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.384       |
|    n_updates            | 1947        |
|    policy_gradient_loss | -0.0087     |
|    std                  | 0.535       |
|    value_loss           | 1.04        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 54.1       |
|    ep_rew_mean          | -112       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 255        |
|    time_elapsed         | 13608      |
|    total_timesteps      | 1305600    |
| train/                  |            |
|    approx_kl            | 0.03884841 |
|    clip_fraction        | 0.242      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.57      |
|    explained_variance   | 0.743      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.308      |
|    n_updates            | 1953       |
|    policy_gradient_loss | -0.0128    |
|    std                  | 0.533      |
|    value_loss           | 1.02       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.2       |
|    ep_rew_mean          | -176       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 256        |
|    time_elapsed         | 13665      |
|    total_timesteps      | 1310720    |
| train/                  |            |
|    approx_kl            | 0.03581421 |
|    clip_fraction        | 0.264      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.56      |
|    explained_variance   | 0.74       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.215      |
|    n_updates            | 1958       |
|    policy_gradient_loss | -0.0117    |
|    std                  | 0.532      |
|    value_loss           | 0.757      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55         |
|    ep_rew_mean          | -194       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 257        |
|    time_elapsed         | 13723      |
|    total_timesteps      | 1315840    |
| train/                  |            |
|    approx_kl            | 0.04309841 |
|    clip_fraction        | 0.233      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.56      |
|    explained_variance   | 0.724      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.726      |
|    n_updates            | 1960       |
|    policy_gradient_loss | 0.0185     |
|    std                  | 0.532      |
|    value_loss           | 1.58       |
----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.2       |
|    ep_rew_mean          | -156       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 258        |
|    time_elapsed         | 13782      |
|    total_timesteps      | 1320960    |
| train/                  |            |
|    approx_kl            | 0.01639399 |
|    clip_fraction        | 0.196      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.56      |
|    explained_variance   | 0.753      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.635      |
|    n_updates            | 1961       |
|    policy_gradient_loss | 0.0138     |
|    std                  | 0.532      |
|    value_loss           | 1.26       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.7        |
|    ep_rew_mean          | -167        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 259         |
|    time_elapsed         | 13841       |
|    total_timesteps      | 1326080     |
| train/                  |             |
|    approx_kl            | 0.029095039 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.489       |
|    n_updates            | 1963        |
|    policy_gradient_loss | 0.00617     |
|    std                  | 0.531       |
|    value_loss           | 1.25        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.1       |
|    ep_rew_mean          | -135       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 260        |
|    time_elapsed         | 13900      |
|    total_timesteps      | 1331200    |
| train/                  |            |
|    approx_kl            | 0.03279077 |
|    clip_fraction        | 0.209      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.56      |
|    explained_variance   | 0.754      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.377      |
|    n_updates            | 1966       |
|    policy_gradient_loss | -0.00184   |
|    std                  | 0.531      |
|    value_loss           | 1.12       |
----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.07
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54          |
|    ep_rew_mean          | -135        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 261         |
|    time_elapsed         | 13957       |
|    total_timesteps      | 1336320     |
| train/                  |             |
|    approx_kl            | 0.045898426 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.716       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.314       |
|    n_updates            | 1975        |
|    policy_gradient_loss | -0.0231     |
|    std                  | 0.529       |
|    value_loss           | 0.868       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.1        |
|    ep_rew_mean          | -137        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 262         |
|    time_elapsed         | 14014       |
|    total_timesteps      | 1341440     |
| train/                  |             |
|    approx_kl            | 0.032353897 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.724       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.415       |
|    n_updates            | 1978        |
|    policy_gradient_loss | -0.000234   |
|    std                  | 0.529       |
|    value_loss           | 1.18        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.7        |
|    ep_rew_mean          | -124        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 263         |
|    time_elapsed         | 14070       |
|    total_timesteps      | 1346560     |
| train/                  |             |
|    approx_kl            | 0.046555858 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.364       |
|    n_updates            | 1982        |
|    policy_gradient_loss | -0.00525    |
|    std                  | 0.528       |
|    value_loss           | 0.89        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.3        |
|    ep_rew_mean          | -141        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 264         |
|    time_elapsed         | 14127       |
|    total_timesteps      | 1351680     |
| train/                  |             |
|    approx_kl            | 0.032869402 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.761       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.382       |
|    n_updates            | 1985        |
|    policy_gradient_loss | 0.00326     |
|    std                  | 0.529       |
|    value_loss           | 1           |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.8        |
|    ep_rew_mean          | -160        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 265         |
|    time_elapsed         | 14185       |
|    total_timesteps      | 1356800     |
| train/                  |             |
|    approx_kl            | 0.047205262 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.721       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.334       |
|    n_updates            | 1989        |
|    policy_gradient_loss | -0.00773    |
|    std                  | 0.529       |
|    value_loss           | 1.1         |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.6        |
|    ep_rew_mean          | -177        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 266         |
|    time_elapsed         | 14243       |
|    total_timesteps      | 1361920     |
| train/                  |             |
|    approx_kl            | 0.039663184 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.729       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.458       |
|    n_updates            | 1993        |
|    policy_gradient_loss | -0.00405    |
|    std                  | 0.528       |
|    value_loss           | 1.1         |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.9        |
|    ep_rew_mean          | -178        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 267         |
|    time_elapsed         | 14303       |
|    total_timesteps      | 1367040     |
| train/                  |             |
|    approx_kl            | 0.037928145 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.727       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.466       |
|    n_updates            | 1996        |
|    policy_gradient_loss | -0.0066     |
|    std                  | 0.527       |
|    value_loss           | 1.16        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.5        |
|    ep_rew_mean          | -175        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 268         |
|    time_elapsed         | 14359       |
|    total_timesteps      | 1372160     |
| train/                  |             |
|    approx_kl            | 0.031349827 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.734       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.552       |
|    n_updates            | 1998        |
|    policy_gradient_loss | 0.00542     |
|    std                  | 0.527       |
|    value_loss           | 1.27        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52.9       |
|    ep_rew_mean          | -140       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 269        |
|    time_elapsed         | 14418      |
|    total_timesteps      | 1377280    |
| train/                  |            |
|    approx_kl            | 0.03644841 |
|    clip_fraction        | 0.255      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.54      |
|    explained_variance   | 0.75       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.42       |
|    n_updates            | 2002       |
|    policy_gradient_loss | -0.0042    |
|    std                  | 0.526      |
|    value_loss           | 1.14       |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 57.4       |
|    ep_rew_mean          | -129       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 270        |
|    time_elapsed         | 14477      |
|    total_timesteps      | 1382400    |
| train/                  |            |
|    approx_kl            | 0.04056712 |
|    clip_fraction        | 0.264      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.54      |
|    explained_variance   | 0.723      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.23       |
|    n_updates            | 2008       |
|    policy_gradient_loss | -0.0151    |
|    std                  | 0.525      |
|    value_loss           | 0.856      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.3        |
|    ep_rew_mean          | -159        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 271         |
|    time_elapsed         | 14534       |
|    total_timesteps      | 1387520     |
| train/                  |             |
|    approx_kl            | 0.051292364 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.753       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.428       |
|    n_updates            | 2010        |
|    policy_gradient_loss | 0.00526     |
|    std                  | 0.525       |
|    value_loss           | 0.984       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55.7       |
|    ep_rew_mean          | -129       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 272        |
|    time_elapsed         | 14593      |
|    total_timesteps      | 1392640    |
| train/                  |            |
|    approx_kl            | 0.03206333 |
|    clip_fraction        | 0.199      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.54      |
|    explained_variance   | 0.759      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.282      |
|    n_updates            | 2014       |
|    policy_gradient_loss | -0.0101    |
|    std                  | 0.526      |
|    value_loss           | 0.941      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.3        |
|    ep_rew_mean          | -101        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 273         |
|    time_elapsed         | 14650       |
|    total_timesteps      | 1397760     |
| train/                  |             |
|    approx_kl            | 0.033026177 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.709       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.455       |
|    n_updates            | 2016        |
|    policy_gradient_loss | 0.00491     |
|    std                  | 0.526       |
|    value_loss           | 1.02        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
[EVAL] t=1,400,000 goal 0.68 collision 0.33 timeout 0.00 return -84.8 colregs -16.5 (164.5 s)
----------------------------------------------
| eval/                        |             |
|    being_overtaken/collision | 0.6         |
|    being_overtaken/colregs   | -22.8       |
|    being_overtaken/goal      | 0.4         |
|    collision_boundary        | 0.025       |
|    collision_obstacle        | 0.05        |
|    collision_rate            | 0.325       |
|    collision_target          | 0.25        |
|    crossing/collision        | 0.7         |
|    crossing/colregs          | -19.5       |
|    crossing/goal             | 0.3         |
|    episodes                  | 120         |
