Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed1_v11_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.0219     |
|    std                  | 0.481       |
|    value_loss           | 0.549       |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47          |
|    ep_rew_mean          | -32.6       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 178         |
|    time_elapsed         | 7893        |
|    total_timesteps      | 911360      |
| train/                  |             |
|    approx_kl            | 0.037155315 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.37       |
|    explained_variance   | 0.811       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.132       |
|    n_updates            | 1404        |
|    policy_gradient_loss | -0.0211     |
|    std                  | 0.481       |
|    value_loss           | 0.576       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.31
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.6        |
|    ep_rew_mean          | -30.1       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 179         |
|    time_elapsed         | 7939        |
|    total_timesteps      | 916480      |
| train/                  |             |
|    approx_kl            | 0.123172276 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.37       |
|    explained_variance   | 0.723       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.3         |
|    n_updates            | 1412        |
|    policy_gradient_loss | -0.014      |
|    std                  | 0.478       |
|    value_loss           | 1.01        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.5        |
|    ep_rew_mean          | -18.6       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 180         |
|    time_elapsed         | 7989        |
|    total_timesteps      | 921600      |
| train/                  |             |
|    approx_kl            | 0.035467334 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.36       |
|    explained_variance   | 0.715       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.321       |
|    n_updates            | 1419        |
|    policy_gradient_loss | -0.0153     |
|    std                  | 0.478       |
|    value_loss           | 1.01        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.2        |
|    ep_rew_mean          | -62         |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 181         |
|    time_elapsed         | 8035        |
|    total_timesteps      | 926720      |
| train/                  |             |
|    approx_kl            | 0.036090005 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.36       |
|    explained_variance   | 0.725       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.401       |
|    n_updates            | 1422        |
|    policy_gradient_loss | -0.00226    |
|    std                  | 0.477       |
|    value_loss           | 1.15        |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.4        |
|    ep_rew_mean          | -59.8       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 182         |
|    time_elapsed         | 8085        |
|    total_timesteps      | 931840      |
| train/                  |             |
|    approx_kl            | 0.037541904 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.35       |
|    explained_variance   | 0.758       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.381       |
|    n_updates            | 1432        |
|    policy_gradient_loss | -0.0209     |
|    std                  | 0.476       |
|    value_loss           | 1.04        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.3        |
|    ep_rew_mean          | -12.2       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 183         |
|    time_elapsed         | 8139        |
|    total_timesteps      | 936960      |
| train/                  |             |
|    approx_kl            | 0.032707796 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.35       |
|    explained_variance   | 0.829       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.294       |
|    n_updates            | 1436        |
|    policy_gradient_loss | -0.00556    |
|    std                  | 0.475       |
|    value_loss           | 0.978       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49          |
|    ep_rew_mean          | -12.1       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 184         |
|    time_elapsed         | 8194        |
|    total_timesteps      | 942080      |
| train/                  |             |
|    approx_kl            | 0.038551934 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.35       |
|    explained_variance   | 0.744       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.399       |
|    n_updates            | 1439        |
|    policy_gradient_loss | 0.00366     |
|    std                  | 0.474       |
|    value_loss           | 1.11        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.5        |
|    ep_rew_mean          | -28.6       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 185         |
|    time_elapsed         | 8254        |
|    total_timesteps      | 947200      |
| train/                  |             |
|    approx_kl            | 0.044514626 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.34       |
|    explained_variance   | 0.75        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.19        |
|    n_updates            | 1445        |
|    policy_gradient_loss | -0.00944    |
|    std                  | 0.472       |
|    value_loss           | 0.732       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.5        |
|    ep_rew_mean          | 0.365       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 186         |
|    time_elapsed         | 8302        |
|    total_timesteps      | 952320      |
| train/                  |             |
|    approx_kl            | 0.034060653 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.757       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.548       |
|    n_updates            | 1448        |
|    policy_gradient_loss | -0.00237    |
|    std                  | 0.47        |
|    value_loss           | 1.11        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.3        |
|    ep_rew_mean          | -39         |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 187         |
|    time_elapsed         | 8352        |
|    total_timesteps      | 957440      |
| train/                  |             |
|    approx_kl            | 0.036716167 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.789       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.347       |
|    n_updates            | 1451        |
|    policy_gradient_loss | -0.00399    |
|    std                  | 0.471       |
|    value_loss           | 0.799       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 43.5       |
|    ep_rew_mean          | -61.1      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 188        |
|    time_elapsed         | 8403       |
|    total_timesteps      | 962560     |
| train/                  |            |
|    approx_kl            | 0.04040215 |
|    clip_fraction        | 0.205      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.33      |
|    explained_variance   | 0.783      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.618      |
|    n_updates            | 1453       |
|    policy_gradient_loss | 0.00634    |
|    std                  | 0.471      |
|    value_loss           | 1.46       |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.4       |
|    ep_rew_mean          | -38.8      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 189        |
|    time_elapsed         | 8451       |
|    total_timesteps      | 967680     |
| train/                  |            |
|    approx_kl            | 0.03952924 |
|    clip_fraction        | 0.253      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.33      |
|    explained_variance   | 0.783      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.223      |
|    n_updates            | 1461       |
|    policy_gradient_loss | -0.0222    |
|    std                  | 0.471      |
|    value_loss           | 1.02       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.4        |
|    ep_rew_mean          | -15.2       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 190         |
|    time_elapsed         | 8498        |
|    total_timesteps      | 972800      |
| train/                  |             |
|    approx_kl            | 0.031230623 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.775       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.404       |
|    n_updates            | 1464        |
|    policy_gradient_loss | -0.0058     |
|    std                  | 0.471       |
|    value_loss           | 1.13        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.5        |
|    ep_rew_mean          | 7.07        |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 191         |
|    time_elapsed         | 8543        |
|    total_timesteps      | 977920      |
| train/                  |             |
|    approx_kl            | 0.031886823 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.798       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.427       |
|    n_updates            | 1467        |
|    policy_gradient_loss | -0.00125    |
|    std                  | 0.471       |
|    value_loss           | 0.974       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.4        |
|    ep_rew_mean          | -70.5       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 192         |
|    time_elapsed         | 8592        |
|    total_timesteps      | 983040      |
| train/                  |             |
|    approx_kl            | 0.045318536 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.803       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.298       |
|    n_updates            | 1472        |
|    policy_gradient_loss | -0.0084     |
|    std                  | 0.472       |
|    value_loss           | 0.636       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.2        |
|    ep_rew_mean          | -5.25       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 193         |
|    time_elapsed         | 8638        |
|    total_timesteps      | 988160      |
| train/                  |             |
|    approx_kl            | 0.034819942 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.795       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.224       |
|    n_updates            | 1480        |
|    policy_gradient_loss | -0.0193     |
|    std                  | 0.47        |
|    value_loss           | 1.06        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 45.4       |
|    ep_rew_mean          | -59.6      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 194        |
|    time_elapsed         | 8683       |
|    total_timesteps      | 993280     |
| train/                  |            |
|    approx_kl            | 0.03775096 |
|    clip_fraction        | 0.229      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.32      |
|    explained_variance   | 0.757      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.28       |
|    n_updates            | 1487       |
|    policy_gradient_loss | -0.0163    |
|    std                  | 0.469      |
|    value_loss           | 0.821      |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.6       |
|    ep_rew_mean          | -32.9      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 195        |
|    time_elapsed         | 8727       |
|    total_timesteps      | 998400     |
| train/                  |            |
|    approx_kl            | 0.03960909 |
|    clip_fraction        | 0.267      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.32      |
|    explained_variance   | 0.813      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.319      |
|    n_updates            | 1495       |
|    policy_gradient_loss | -0.0177    |
|    std                  | 0.466      |
|    value_loss           | 0.836      |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
[CURRICULUM] t=1,000,000 -> scenario stage 5
[EVAL] t=1,000,000 supervisor off goal 0.69 collision 0.31 timeout 0.00 return -50.6 colregs -22.9 intervention 0.00 (89.1 s)
[EVAL] t=1,000,000 supervisor on goal 0.70 collision 0.30 timeout 0.00 return -49.6 colregs -22.9 intervention 0.03 (89.6 s)
-------------------------------------------------
| eval_supervisor_off/            |             |
|    being_overtaken/collision    | 0.2         |
|    being_overtaken/colregs      | -39.7       |
|    being_overtaken/goal         | 0.8         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.0667      |
|    collision_obstacle           | 0.0917      |
|    collision_rate               | 0.308       |
|    collision_target             | 0.15        |
|    crossing/collision           | 0.85        |
|    crossing/colregs             | -40.3       |
|    crossing/goal                | 0.15        |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 89.1        |
|    goal_rate                    | 0.692       |
|    head_on/collision            | 0.05        |
|    head_on/colregs              | -15.4       |
|    head_on/goal                 | 0.95        |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -22.9       |
|    mean_return                  | -50.6       |
|    no_target/collision          | 0.25        |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.75        |
|    no_target/intervention       | 0           |
|    null/collision               | 0.35        |
|    null/colregs                 | -6.74       |
|    null/goal                    | 0.65        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.15        |
|    overtaking/colregs           | -35.4       |
|    overtaking/goal              | 0.85        |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 1000000     |
| eval_supervisor_on/             |             |
|    being_overtaken/collision    | 0.2         |
|    being_overtaken/colregs      | -39.7       |
|    being_overtaken/goal         | 0.8         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.075       |
|    collision_obstacle           | 0.0833      |
|    collision_rate               | 0.3         |
|    collision_target             | 0.142       |
|    crossing/collision           | 0.85        |
|    crossing/colregs             | -40         |
|    crossing/goal                | 0.15        |
|    crossing/intervention        | 0.05        |
|    episodes                     | 120         |
|    estops_per_episode           | 0.0417      |
|    eval_wall_s                  | 89.6        |
|    goal_rate                    | 0.7         |
|    head_on/collision            | 0           |
|    head_on/colregs              | -15.4       |
|    head_on/goal                 | 1           |
|    head_on/intervention         | 0.05        |
|    intervention_rate            | 0.0333      |
|    mean_colregs_integral        | -22.9       |
|    mean_return                  | -49.6       |
|    no_target/collision          | 0.25        |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.75        |
|    no_target/intervention       | 0           |
|    null/collision               | 0.35        |
|    null/colregs                 | -6.74       |
|    null/goal                    | 0.65        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.15        |
|    overtaking/colregs           | -35.4       |
|    overtaking/goal              | 0.85        |
|    overtaking/intervention      | 0.1         |
|    timeout_rate                 | 0           |
|    timesteps                    | 1000000     |
| rollout/                        |             |
|    ep_len_mean                  | 47.6        |
|    ep_rew_mean                  | -32.9       |
| time/                           |             |
|    fps                          | 112         |
|    iterations                   | 196         |
|    time_elapsed                 | 8951        |
|    total_timesteps              | 1003520     |
| train/                          |             |
|    approx_kl                    | 0.041620992 |
|    clip_fraction                | 0.201       |
|    clip_range                   | 0.2         |
|    entropy_loss                 | -1.31       |
|    explained_variance           | 0.769       |
|    learning_rate                | 0.0003      |
|    loss                         | 0.508       |
|    n_updates                    | 1499        |
|    policy_gradient_loss         | -0.00724    |
|    std                          | 0.465       |
|    value_loss                   | 1.26        |
-------------------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.5        |
|    ep_rew_mean          | -92.6       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 197         |
|    time_elapsed         | 9001        |
|    total_timesteps      | 1008640     |
| train/                  |             |
|    approx_kl            | 0.032700036 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.31       |
|    explained_variance   | 0.735       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.525       |
|    n_updates            | 1502        |
|    policy_gradient_loss | -0.000773   |
|    std                  | 0.466       |
|    value_loss           | 1.37        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44          |
|    ep_rew_mean          | -72.1       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 198         |
|    time_elapsed         | 9050        |
|    total_timesteps      | 1013760     |
| train/                  |             |
|    approx_kl            | 0.032294236 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.31       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.427       |
|    n_updates            | 1507        |
|    policy_gradient_loss | -0.0118     |
|    std                  | 0.465       |
|    value_loss           | 1.37        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 44.6       |
|    ep_rew_mean          | -90.9      |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 199        |
|    time_elapsed         | 9097       |
|    total_timesteps      | 1018880    |
| train/                  |            |
|    approx_kl            | 0.04528712 |
|    clip_fraction        | 0.237      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.31      |
|    explained_variance   | 0.813      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.243      |
|    n_updates            | 1513       |
|    policy_gradient_loss | -0.0135    |
|    std                  | 0.466      |
|    value_loss           | 1.06       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.8        |
|    ep_rew_mean          | -59.1       |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 200         |
|    time_elapsed         | 9146        |
|    total_timesteps      | 1024000     |
| train/                  |             |
|    approx_kl            | 0.026662646 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.31       |
|    explained_variance   | 0.809       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.695       |
|    n_updates            | 1515        |
|    policy_gradient_loss | 0.00203     |
|    std                  | 0.465       |
|    value_loss           | 1.54        |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.2        |
|    ep_rew_mean          | -57.4       |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 201         |
|    time_elapsed         | 9191        |
|    total_timesteps      | 1029120     |
| train/                  |             |
|    approx_kl            | 0.041838598 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.3        |
|    explained_variance   | 0.757       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.422       |
|    n_updates            | 1523        |
|    policy_gradient_loss | -0.0228     |
|    std                  | 0.461       |
|    value_loss           | 1.11        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 45.5       |
|    ep_rew_mean          | -77.8      |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 202        |
|    time_elapsed         | 9236       |
|    total_timesteps      | 1034240    |
| train/                  |            |
|    approx_kl            | 0.05356047 |
|    clip_fraction        | 0.149      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.733      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.712      |
|    n_updates            | 1525       |
|    policy_gradient_loss | 0.00566    |
|    std                  | 0.461      |
|    value_loss           | 1.81       |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 46.5      |
|    ep_rew_mean          | -54.1     |
| time/                   |           |
|    fps                  | 111       |
|    iterations           | 203       |
|    time_elapsed         | 9282      |
|    total_timesteps      | 1039360   |
| train/                  |           |
|    approx_kl            | 0.0437962 |
|    clip_fraction        | 0.253     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.28     |
|    explained_variance   | 0.787     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.544     |
|    n_updates            | 1531      |
|    policy_gradient_loss | -0.0141   |
|    std                  | 0.459     |
|    value_loss           | 1.21      |
---------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.3       |
|    ep_rew_mean          | -19.3      |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 204        |
|    time_elapsed         | 9328       |
|    total_timesteps      | 1044480    |
| train/                  |            |
|    approx_kl            | 0.03393001 |
|    clip_fraction        | 0.24       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.802      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.353      |
|    n_updates            | 1536       |
|    policy_gradient_loss | -0.013     |
|    std                  | 0.459      |
|    value_loss           | 1.06       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47         |
|    ep_rew_mean          | -71.1      |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 205        |
|    time_elapsed         | 9374       |
|    total_timesteps      | 1049600    |
| train/                  |            |
|    approx_kl            | 0.03236015 |
|    clip_fraction        | 0.245      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.754      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.179      |
|    n_updates            | 1539       |
|    policy_gradient_loss | -0.00449   |
|    std                  | 0.459      |
|    value_loss           | 1.05       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.9       |
|    ep_rew_mean          | -35        |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 206        |
|    time_elapsed         | 9420       |
|    total_timesteps      | 1054720    |
| train/                  |            |
|    approx_kl            | 0.03618663 |
|    clip_fraction        | 0.226      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.833      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.255      |
|    n_updates            | 1544       |
|    policy_gradient_loss | -0.0089    |
|    std                  | 0.46       |
|    value_loss           | 1.02       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 43.9       |
|    ep_rew_mean          | -91.7      |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 207        |
|    time_elapsed         | 9468       |
|    total_timesteps      | 1059840    |
| train/                  |            |
|    approx_kl            | 0.04092556 |
|    clip_fraction        | 0.262      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.826      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.296      |
|    n_updates            | 1549       |
|    policy_gradient_loss | -0.00556   |
|    std                  | 0.461      |
|    value_loss           | 0.827      |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 44.2      |
|    ep_rew_mean          | -86.3     |
| time/                   |           |
|    fps                  | 111       |
|    iterations           | 208       |
|    time_elapsed         | 9524      |
|    total_timesteps      | 1064960   |
| train/                  |           |
|    approx_kl            | 0.0369699 |
|    clip_fraction        | 0.271     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.28     |
|    explained_variance   | 0.776     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.352     |
|    n_updates            | 1556      |
|    policy_gradient_loss | -0.0172   |
|    std                  | 0.459     |
|    value_loss           | 1.33      |
---------------------------------------
Early stopping at step 2 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.7        |
|    ep_rew_mean          | -69         |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 209         |
|    time_elapsed         | 9580        |
|    total_timesteps      | 1070080     |
| train/                  |             |
|    approx_kl            | 0.027294744 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | 0.742       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.612       |
|    n_updates            | 1559        |
|    policy_gradient_loss | -0.00277    |
|    std                  | 0.458       |
|    value_loss           | 1.76        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.2        |
|    ep_rew_mean          | -39.9       |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 210         |
|    time_elapsed         | 9634        |
|    total_timesteps      | 1075200     |
| train/                  |             |
|    approx_kl            | 0.030217916 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.27       |
|    explained_variance   | 0.808       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.646       |
|    n_updates            | 1563        |
|    policy_gradient_loss | -0.00916    |
|    std                  | 0.458       |
|    value_loss           | 1.42        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 40.3       |
|    ep_rew_mean          | -124       |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 211        |
|    time_elapsed         | 9691       |
|    total_timesteps      | 1080320    |
| train/                  |            |
|    approx_kl            | 0.03488215 |
|    clip_fraction        | 0.234      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.732      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.516      |
|    n_updates            | 1568       |
|    policy_gradient_loss | -0.0122    |
|    std                  | 0.457      |
|    value_loss           | 1.21       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47         |
|    ep_rew_mean          | -20.2      |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 212        |
|    time_elapsed         | 9741       |
|    total_timesteps      | 1085440    |
| train/                  |            |
|    approx_kl            | 0.02153925 |
|    clip_fraction        | 0.168      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.27      |
|    explained_variance   | 0.772      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.629      |
|    n_updates            | 1570       |
|    policy_gradient_loss | -0.00294   |
|    std                  | 0.456      |
|    value_loss           | 2.21       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.9        |
|    ep_rew_mean          | -57.5       |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 213         |
|    time_elapsed         | 9792        |
|    total_timesteps      | 1090560     |
| train/                  |             |
|    approx_kl            | 0.036094915 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.27       |
|    explained_variance   | 0.783       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.214       |
|    n_updates            | 1577        |
|    policy_gradient_loss | -0.0131     |
|    std                  | 0.455       |
|    value_loss           | 0.875       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43          |
|    ep_rew_mean          | -74.6       |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 214         |
|    time_elapsed         | 9839        |
|    total_timesteps      | 1095680     |
