Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v8_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    iterations           | 224         |
|    time_elapsed         | 14900       |
|    total_timesteps      | 1146880     |
| train/                  |             |
|    approx_kl            | 0.034793098 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.49       |
|    explained_variance   | 0.793       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.112       |
|    n_updates            | 1616        |
|    policy_gradient_loss | -0.0156     |
|    std                  | 0.511       |
|    value_loss           | 0.589       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.7        |
|    ep_rew_mean          | -22.1       |
| time/                   |             |
|    fps                  | 77          |
|    iterations           | 225         |
|    time_elapsed         | 14942       |
|    total_timesteps      | 1152000     |
| train/                  |             |
|    approx_kl            | 0.030206759 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.49       |
|    explained_variance   | 0.747       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.51        |
|    n_updates            | 1619        |
|    policy_gradient_loss | -0.00216    |
|    std                  | 0.511       |
|    value_loss           | 1.33        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.07
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.8       |
|    ep_rew_mean          | -38.4      |
| time/                   |            |
|    fps                  | 77         |
|    iterations           | 226        |
|    time_elapsed         | 14982      |
|    total_timesteps      | 1157120    |
| train/                  |            |
|    approx_kl            | 0.03667936 |
|    clip_fraction        | 0.207      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.49      |
|    explained_variance   | 0.761      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.244      |
|    n_updates            | 1623       |
|    policy_gradient_loss | -0.00745   |
|    std                  | 0.51       |
|    value_loss           | 0.775      |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.9        |
|    ep_rew_mean          | -43.5       |
| time/                   |             |
|    fps                  | 77          |
|    iterations           | 227         |
|    time_elapsed         | 15022       |
|    total_timesteps      | 1162240     |
| train/                  |             |
|    approx_kl            | 0.037762675 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.48       |
|    explained_variance   | 0.792       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.175       |
|    n_updates            | 1630        |
|    policy_gradient_loss | -0.0158     |
|    std                  | 0.507       |
|    value_loss           | 0.751       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.8        |
|    ep_rew_mean          | -35.5       |
| time/                   |             |
|    fps                  | 77          |
|    iterations           | 228         |
|    time_elapsed         | 15060       |
|    total_timesteps      | 1167360     |
| train/                  |             |
|    approx_kl            | 0.035847094 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.749       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.299       |
|    n_updates            | 1635        |
|    policy_gradient_loss | -0.00732    |
|    std                  | 0.507       |
|    value_loss           | 1.05        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.9       |
|    ep_rew_mean          | -49.3      |
| time/                   |            |
|    fps                  | 77         |
|    iterations           | 229        |
|    time_elapsed         | 15099      |
|    total_timesteps      | 1172480    |
| train/                  |            |
|    approx_kl            | 0.03010946 |
|    clip_fraction        | 0.17       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.47      |
|    explained_variance   | 0.757      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.329      |
|    n_updates            | 1637       |
|    policy_gradient_loss | 0.000649   |
|    std                  | 0.507      |
|    value_loss           | 1.14       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.7        |
|    ep_rew_mean          | -41.8       |
| time/                   |             |
|    fps                  | 77          |
|    iterations           | 230         |
|    time_elapsed         | 15139       |
|    total_timesteps      | 1177600     |
| train/                  |             |
|    approx_kl            | 0.034832668 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.737       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.489       |
|    n_updates            | 1640        |
|    policy_gradient_loss | 0.00495     |
|    std                  | 0.506       |
|    value_loss           | 1.3         |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50          |
|    ep_rew_mean          | -30.2       |
| time/                   |             |
|    fps                  | 77          |
|    iterations           | 231         |
|    time_elapsed         | 15180       |
|    total_timesteps      | 1182720     |
| train/                  |             |
|    approx_kl            | 0.045267735 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.748       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.319       |
|    n_updates            | 1644        |
|    policy_gradient_loss | -0.00285    |
|    std                  | 0.506       |
|    value_loss           | 1.1         |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.4        |
|    ep_rew_mean          | -38.4       |
| time/                   |             |
|    fps                  | 78          |
|    iterations           | 232         |
|    time_elapsed         | 15219       |
|    total_timesteps      | 1187840     |
| train/                  |             |
|    approx_kl            | 0.024538768 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.729       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.78        |
|    n_updates            | 1646        |
|    policy_gradient_loss | 0.000146    |
|    std                  | 0.506       |
|    value_loss           | 1.31        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.1        |
|    ep_rew_mean          | -8.26       |
| time/                   |             |
|    fps                  | 78          |
|    iterations           | 233         |
|    time_elapsed         | 15256       |
|    total_timesteps      | 1192960     |
| train/                  |             |
|    approx_kl            | 0.031627096 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.788       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.514       |
|    n_updates            | 1649        |
|    policy_gradient_loss | -0.00142    |
|    std                  | 0.506       |
|    value_loss           | 1.07        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53          |
|    ep_rew_mean          | -7.79       |
| time/                   |             |
|    fps                  | 78          |
|    iterations           | 234         |
|    time_elapsed         | 15293       |
|    total_timesteps      | 1198080     |
| train/                  |             |
|    approx_kl            | 0.034678556 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.721       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.319       |
|    n_updates            | 1651        |
|    policy_gradient_loss | 0.0068      |
|    std                  | 0.506       |
|    value_loss           | 1.15        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
[EVAL] t=1,200,000 supervisor off goal 0.86 collision 0.14 timeout 0.00 return 4.2 colregs -21.1 intervention 0.00 (83.4 s)
[EVAL] t=1,200,000 supervisor on goal 0.86 collision 0.14 timeout 0.00 return 3.5 colregs -20.5 intervention 0.02 (82.6 s)
------------------------------------------------
| eval_supervisor_off/            |            |
|    being_overtaken/collision    | 0.1        |
|    being_overtaken/colregs      | -41.4      |
|    being_overtaken/goal         | 0.9        |
|    being_overtaken/intervention | 0          |
|    collision_boundary           | 0.0167     |
|    collision_obstacle           | 0.025      |
|    collision_rate               | 0.142      |
|    collision_target             | 0.1        |
|    crossing/collision           | 0.55       |
|    crossing/colregs             | -25        |
|    crossing/goal                | 0.45       |
|    crossing/intervention        | 0          |
|    episodes                     | 120        |
|    estops_per_episode           | 0          |
|    eval_wall_s                  | 83.4       |
|    goal_rate                    | 0.858      |
|    head_on/collision            | 0.1        |
|    head_on/colregs              | -17.7      |
|    head_on/goal                 | 0.9        |
|    head_on/intervention         | 0          |
|    intervention_rate            | 0          |
|    mean_colregs_integral        | -21.1      |
|    mean_return                  | 4.22       |
|    no_target/collision          | 0.05       |
|    no_target/colregs            | 0          |
|    no_target/goal               | 0.95       |
|    no_target/intervention       | 0          |
|    null/collision               | 0.05       |
|    null/colregs                 | -4.74      |
|    null/goal                    | 0.95       |
|    null/intervention            | 0          |
|    overtaking/collision         | 0          |
|    overtaking/colregs           | -37.7      |
|    overtaking/goal              | 1          |
|    overtaking/intervention      | 0          |
|    timeout_rate                 | 0          |
|    timesteps                    | 1200000    |
| eval_supervisor_on/             |            |
|    being_overtaken/collision    | 0.1        |
|    being_overtaken/colregs      | -41.4      |
|    being_overtaken/goal         | 0.9        |
|    being_overtaken/intervention | 0          |
|    collision_boundary           | 0.025      |
|    collision_obstacle           | 0.025      |
|    collision_rate               | 0.142      |
|    collision_target             | 0.0917     |
|    crossing/collision           | 0.5        |
|    crossing/colregs             | -24.6      |
|    crossing/goal                | 0.5        |
|    crossing/intervention        | 0.05       |
|    episodes                     | 120        |
|    estops_per_episode           | 0.0167     |
|    eval_wall_s                  | 82.6       |
|    goal_rate                    | 0.858      |
|    head_on/collision            | 0.1        |
|    head_on/colregs              | -17.7      |
|    head_on/goal                 | 0.9        |
|    head_on/intervention         | 0          |
|    intervention_rate            | 0.0167     |
|    mean_colregs_integral        | -20.5      |
|    mean_return                  | 3.52       |
|    no_target/collision          | 0.05       |
|    no_target/colregs            | 0          |
|    no_target/goal               | 0.95       |
|    no_target/intervention       | 0          |
|    null/collision               | 0.05       |
|    null/colregs                 | -4.74      |
|    null/goal                    | 0.95       |
|    null/intervention            | 0          |
|    overtaking/collision         | 0.05       |
|    overtaking/colregs           | -34.9      |
|    overtaking/goal              | 0.95       |
|    overtaking/intervention      | 0.05       |
|    timeout_rate                 | 0          |
|    timesteps                    | 1200000    |
| rollout/                        |            |
|    ep_len_mean                  | 49.6       |
|    ep_rew_mean                  | -15.8      |
| time/                           |            |
|    fps                          | 77         |
|    iterations                   | 235        |
|    time_elapsed                 | 15497      |
|    total_timesteps              | 1203200    |
| train/                          |            |
|    approx_kl                    | 0.03790269 |
|    clip_fraction                | 0.227      |
|    clip_range                   | 0.2        |
|    entropy_loss                 | -1.47      |
|    explained_variance           | 0.78       |
|    learning_rate                | 0.0003     |
|    loss                         | 0.364      |
|    n_updates                    | 1653       |
|    policy_gradient_loss         | 0.00889    |
|    std                          | 0.506      |
|    value_loss                   | 0.842      |
------------------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48         |
|    ep_rew_mean          | -59.8      |
| time/                   |            |
|    fps                  | 77         |
|    iterations           | 236        |
|    time_elapsed         | 15541      |
|    total_timesteps      | 1208320    |
| train/                  |            |
|    approx_kl            | 0.03741618 |
|    clip_fraction        | 0.259      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.47      |
|    explained_variance   | 0.793      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.213      |
|    n_updates            | 1657       |
|    policy_gradient_loss | -0.00572   |
|    std                  | 0.506      |
|    value_loss           | 0.746      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.4        |
|    ep_rew_mean          | -43.1       |
| time/                   |             |
|    fps                  | 77          |
|    iterations           | 237         |
|    time_elapsed         | 15585       |
|    total_timesteps      | 1213440     |
| train/                  |             |
|    approx_kl            | 0.037861645 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.742       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.81        |
|    n_updates            | 1659        |
|    policy_gradient_loss | 0.00503     |
|    std                  | 0.506       |
|    value_loss           | 1.63        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.8       |
|    ep_rew_mean          | -25.8      |
| time/                   |            |
|    fps                  | 77         |
|    iterations           | 238        |
|    time_elapsed         | 15631      |
|    total_timesteps      | 1218560    |
| train/                  |            |
|    approx_kl            | 0.04656944 |
|    clip_fraction        | 0.238      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.47      |
|    explained_variance   | 0.705      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.224      |
|    n_updates            | 1666       |
|    policy_gradient_loss | -0.0103    |
|    std                  | 0.505      |
|    value_loss           | 1.07       |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.7       |
|    ep_rew_mean          | -73.5      |
| time/                   |            |
|    fps                  | 78         |
|    iterations           | 239        |
|    time_elapsed         | 15674      |
|    total_timesteps      | 1223680    |
| train/                  |            |
|    approx_kl            | 0.03453626 |
|    clip_fraction        | 0.198      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.47      |
|    explained_variance   | 0.737      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.353      |
|    n_updates            | 1670       |
|    policy_gradient_loss | -0.00319   |
|    std                  | 0.505      |
|    value_loss           | 1.05       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.1        |
|    ep_rew_mean          | -5.03       |
| time/                   |             |
|    fps                  | 78          |
|    iterations           | 240         |
|    time_elapsed         | 15713       |
|    total_timesteps      | 1228800     |
| train/                  |             |
|    approx_kl            | 0.041102335 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.806       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.376       |
|    n_updates            | 1675        |
|    policy_gradient_loss | -0.00712    |
|    std                  | 0.506       |
|    value_loss           | 0.985       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.7        |
|    ep_rew_mean          | -55.7       |
| time/                   |             |
|    fps                  | 78          |
|    iterations           | 241         |
|    time_elapsed         | 15754       |
|    total_timesteps      | 1233920     |
| train/                  |             |
|    approx_kl            | 0.045666438 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.789       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.169       |
|    n_updates            | 1680        |
|    policy_gradient_loss | -0.0111     |
|    std                  | 0.507       |
|    value_loss           | 0.714       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.9        |
|    ep_rew_mean          | -49.6       |
| time/                   |             |
|    fps                  | 78          |
|    iterations           | 242         |
|    time_elapsed         | 15799       |
|    total_timesteps      | 1239040     |
| train/                  |             |
|    approx_kl            | 0.034022566 |
|    clip_fraction        | 0.257       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.794       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.283       |
|    n_updates            | 1685        |
|    policy_gradient_loss | -0.00802    |
|    std                  | 0.506       |
|    value_loss           | 0.881       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.5        |
|    ep_rew_mean          | -58.2       |
| time/                   |             |
|    fps                  | 78          |
|    iterations           | 243         |
|    time_elapsed         | 15837       |
|    total_timesteps      | 1244160     |
| train/                  |             |
|    approx_kl            | 0.045333598 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.781       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.359       |
|    n_updates            | 1689        |
|    policy_gradient_loss | -0.00403    |
|    std                  | 0.506       |
|    value_loss           | 1.02        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.1       |
|    ep_rew_mean          | -42.7      |
| time/                   |            |
|    fps                  | 78         |
|    iterations           | 244        |
|    time_elapsed         | 15876      |
|    total_timesteps      | 1249280    |
| train/                  |            |
|    approx_kl            | 0.03382509 |
|    clip_fraction        | 0.21       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.47      |
|    explained_variance   | 0.77       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.489      |
|    n_updates            | 1692       |
|    policy_gradient_loss | -0.00246   |
|    std                  | 0.506      |
|    value_loss           | 1.19       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 57.1      |
|    ep_rew_mean          | -14.5     |
| time/                   |           |
|    fps                  | 78        |
|    iterations           | 245       |
|    time_elapsed         | 15915     |
|    total_timesteps      | 1254400   |
| train/                  |           |
|    approx_kl            | 0.0464628 |
|    clip_fraction        | 0.203     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.47     |
|    explained_variance   | 0.753     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.631     |
|    n_updates            | 1695      |
|    policy_gradient_loss | 0.00245   |
|    std                  | 0.505     |
|    value_loss           | 1.29      |
---------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 58.2       |
|    ep_rew_mean          | -43.2      |
| time/                   |            |
|    fps                  | 78         |
|    iterations           | 246        |
|    time_elapsed         | 15954      |
|    total_timesteps      | 1259520    |
| train/                  |            |
|    approx_kl            | 0.03729057 |
|    clip_fraction        | 0.248      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.46      |
|    explained_variance   | 0.799      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0972     |
|    n_updates            | 1703       |
|    policy_gradient_loss | -0.0215    |
|    std                  | 0.5        |
|    value_loss           | 0.512      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.3       |
|    ep_rew_mean          | -58.6      |
| time/                   |            |
|    fps                  | 79         |
|    iterations           | 247        |
|    time_elapsed         | 15995      |
|    total_timesteps      | 1264640    |
| train/                  |            |
|    approx_kl            | 0.03216384 |
|    clip_fraction        | 0.184      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.45      |
|    explained_variance   | 0.752      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.34       |
|    n_updates            | 1706       |
|    policy_gradient_loss | -0.00299   |
|    std                  | 0.5        |
|    value_loss           | 1.14       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.7        |
|    ep_rew_mean          | -51.1       |
| time/                   |             |
|    fps                  | 79          |
|    iterations           | 248         |
|    time_elapsed         | 16035       |
|    total_timesteps      | 1269760     |
| train/                  |             |
|    approx_kl            | 0.036130097 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.45       |
|    explained_variance   | 0.77        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.248       |
|    n_updates            | 1711        |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.502       |
|    value_loss           | 0.9         |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.4        |
|    ep_rew_mean          | -8.71       |
| time/                   |             |
|    fps                  | 79          |
|    iterations           | 249         |
|    time_elapsed         | 16071       |
|    total_timesteps      | 1274880     |
| train/                  |             |
|    approx_kl            | 0.029434389 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.45       |
|    explained_variance   | 0.778       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.505       |
|    n_updates            | 1713        |
|    policy_gradient_loss | 0.00158     |
|    std                  | 0.502       |
|    value_loss           | 1.22        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54          |
|    ep_rew_mean          | -34         |
| time/                   |             |
|    fps                  | 79          |
|    iterations           | 250         |
|    time_elapsed         | 16113       |
|    total_timesteps      | 1280000     |
| train/                  |             |
|    approx_kl            | 0.036912855 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.45       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.327       |
|    n_updates            | 1718        |
|    policy_gradient_loss | -0.0152     |
|    std                  | 0.5         |
|    value_loss           | 0.638       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55.7       |
|    ep_rew_mean          | -44.4      |
| time/                   |            |
|    fps                  | 79         |
|    iterations           | 251        |
|    time_elapsed         | 16153      |
|    total_timesteps      | 1285120    |
| train/                  |            |
|    approx_kl            | 0.03683895 |
|    clip_fraction        | 0.229      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.44      |
|    explained_variance   | 0.817      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.176      |
|    n_updates            | 1723       |
|    policy_gradient_loss | -0.0103    |
|    std                  | 0.499      |
|    value_loss           | 0.686      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.7        |
|    ep_rew_mean          | -29.3       |
| time/                   |             |
|    fps                  | 79          |
|    iterations           | 252         |
|    time_elapsed         | 16191       |
|    total_timesteps      | 1290240     |
| train/                  |             |
|    approx_kl            | 0.029818654 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.44       |
|    explained_variance   | 0.751       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.461       |
|    n_updates            | 1725        |
|    policy_gradient_loss | 0.0061      |
|    std                  | 0.498       |
|    value_loss           | 1.25        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 57.1       |
|    ep_rew_mean          | -40.9      |
| time/                   |            |
|    fps                  | 79         |
|    iterations           | 253        |
|    time_elapsed         | 16232      |
|    total_timesteps      | 1295360    |
| train/                  |            |
|    approx_kl            | 0.02848653 |
|    clip_fraction        | 0.204      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.44      |
|    explained_variance   | 0.778      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.304      |
|    n_updates            | 1729       |
|    policy_gradient_loss | -0.00964   |
|    std                  | 0.497      |
|    value_loss           | 0.915      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.07
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.8        |
|    ep_rew_mean          | -41.8       |
| time/                   |             |
|    fps                  | 79          |
|    iterations           | 254         |
|    time_elapsed         | 16271       |
|    total_timesteps      | 1300480     |
| train/                  |             |
|    approx_kl            | 0.032300483 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.753       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.386       |
|    n_updates            | 1731        |
|    policy_gradient_loss | 0.0108      |
|    std                  | 0.496       |
|    value_loss           | 1.04        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57          |
|    ep_rew_mean          | -69.5       |
| time/                   |             |
|    fps                  | 80          |
|    iterations           | 255         |
|    time_elapsed         | 16311       |
|    total_timesteps      | 1305600     |
| train/                  |             |
|    approx_kl            | 0.024046898 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.709       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.617       |
|    n_updates            | 1733        |
|    policy_gradient_loss | 0.00211     |
|    std                  | 0.496       |
|    value_loss           | 1.19        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.4        |
|    ep_rew_mean          | -30.6       |
| time/                   |             |
|    fps                  | 80          |
|    iterations           | 256         |
|    time_elapsed         | 16349       |
|    total_timesteps      | 1310720     |
| train/                  |             |
|    approx_kl            | 0.023789825 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.753       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.685       |
|    n_updates            | 1734        |
|    policy_gradient_loss | 0.0117      |
|    std                  | 0.496       |
|    value_loss           | 1.66        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.2        |
|    ep_rew_mean          | -45.3       |
| time/                   |             |
|    fps                  | 80          |
|    iterations           | 257         |
|    time_elapsed         | 16385       |
|    total_timesteps      | 1315840     |
| train/                  |             |
|    approx_kl            | 0.031584196 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.806       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.255       |
|    n_updates            | 1737        |
|    policy_gradient_loss | 0.00173     |
|    std                  | 0.497       |
|    value_loss           | 0.79        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 56.6       |
|    ep_rew_mean          | -20.9      |
| time/                   |            |
|    fps                  | 80         |
|    iterations           | 258        |
|    time_elapsed         | 16428      |
|    total_timesteps      | 1320960    |
| train/                  |            |
|    approx_kl            | 0.03707791 |
|    clip_fraction        | 0.256      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.43      |
|    explained_variance   | 0.824      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.246      |
|    n_updates            | 1741       |
|    policy_gradient_loss | -0.0046    |
|    std                  | 0.497      |
|    value_loss           | 0.691      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.6        |
|    ep_rew_mean          | -40.8       |
| time/                   |             |
|    fps                  | 80          |
|    iterations           | 259         |
|    time_elapsed         | 16465       |
|    total_timesteps      | 1326080     |
| train/                  |             |
|    approx_kl            | 0.038063057 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.685       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.813       |
|    n_updates            | 1743        |
|    policy_gradient_loss | 0.00572     |
|    std                  | 0.497       |
|    value_loss           | 1.29        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.2        |
|    ep_rew_mean          | -42.9       |
| time/                   |             |
|    fps                  | 80          |
|    iterations           | 260         |
|    time_elapsed         | 16511       |
|    total_timesteps      | 1331200     |
| train/                  |             |
|    approx_kl            | 0.037076272 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.779       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.322       |
|    n_updates            | 1746        |
|    policy_gradient_loss | -0.000644   |
