Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v9_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
| rollout/                |             |
|    ep_len_mean          | 52.6        |
|    ep_rew_mean          | -28.2       |
| time/                   |             |
|    fps                  | 116         |
|    iterations           | 233         |
|    time_elapsed         | 10258       |
|    total_timesteps      | 1192960     |
| train/                  |             |
|    approx_kl            | 0.036342856 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.747       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.406       |
|    n_updates            | 1561        |
|    policy_gradient_loss | -0.00432    |
|    std                  | 0.471       |
|    value_loss           | 1.05        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.07
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 53.2       |
|    ep_rew_mean          | -29.7      |
| time/                   |            |
|    fps                  | 116        |
|    iterations           | 234        |
|    time_elapsed         | 10298      |
|    total_timesteps      | 1198080    |
| train/                  |            |
|    approx_kl            | 0.03403987 |
|    clip_fraction        | 0.242      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.33      |
|    explained_variance   | 0.804      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.37       |
|    n_updates            | 1564       |
|    policy_gradient_loss | 0.00405    |
|    std                  | 0.473      |
|    value_loss           | 0.921      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
[EVAL] t=1,200,000 supervisor off goal 0.72 collision 0.28 timeout 0.00 return -40.4 colregs -16.6 intervention 0.00 (92.6 s)
[EVAL] t=1,200,000 supervisor on goal 0.73 collision 0.27 timeout 0.00 return -37.1 colregs -16.4 intervention 0.02 (92.4 s)
-------------------------------------------------
| eval_supervisor_off/            |             |
|    being_overtaken/collision    | 0.25        |
|    being_overtaken/colregs      | -27.5       |
|    being_overtaken/goal         | 0.75        |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.108       |
|    collision_obstacle           | 0.0333      |
|    collision_rate               | 0.275       |
|    collision_target             | 0.133       |
|    crossing/collision           | 0.6         |
|    crossing/colregs             | -15.3       |
|    crossing/goal                | 0.4         |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 92.6        |
|    goal_rate                    | 0.725       |
|    head_on/collision            | 0.1         |
|    head_on/colregs              | -12.4       |
|    head_on/goal                 | 0.9         |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -16.6       |
|    mean_return                  | -40.4       |
|    no_target/collision          | 0.15        |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.85        |
|    no_target/intervention       | 0           |
|    null/collision               | 0.3         |
|    null/colregs                 | -0.607      |
|    null/goal                    | 0.7         |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.25        |
|    overtaking/colregs           | -43.8       |
|    overtaking/goal              | 0.75        |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 1200000     |
| eval_supervisor_on/             |             |
|    being_overtaken/collision    | 0.25        |
|    being_overtaken/colregs      | -27.5       |
|    being_overtaken/goal         | 0.75        |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.1         |
|    collision_obstacle           | 0.0333      |
|    collision_rate               | 0.267       |
|    collision_target             | 0.133       |
|    crossing/collision           | 0.6         |
|    crossing/colregs             | -15.3       |
|    crossing/goal                | 0.4         |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0.0167      |
|    eval_wall_s                  | 92.4        |
|    goal_rate                    | 0.733       |
|    head_on/collision            | 0.05        |
|    head_on/colregs              | -12.4       |
|    head_on/goal                 | 0.95        |
|    head_on/intervention         | 0.05        |
|    intervention_rate            | 0.0167      |
|    mean_colregs_integral        | -16.4       |
|    mean_return                  | -37.1       |
|    no_target/collision          | 0.15        |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.85        |
|    no_target/intervention       | 0           |
|    null/collision               | 0.3         |
|    null/colregs                 | -0.607      |
|    null/goal                    | 0.7         |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.25        |
|    overtaking/colregs           | -42.5       |
|    overtaking/goal              | 0.75        |
|    overtaking/intervention      | 0.05        |
|    timeout_rate                 | 0           |
|    timesteps                    | 1200000     |
| rollout/                        |             |
|    ep_len_mean                  | 53.3        |
|    ep_rew_mean                  | -48.3       |
| time/                           |             |
|    fps                          | 114         |
|    iterations                   | 235         |
|    time_elapsed                 | 10523       |
|    total_timesteps              | 1203200     |
| train/                          |             |
|    approx_kl                    | 0.035738233 |
|    clip_fraction                | 0.208       |
|    clip_range                   | 0.2         |
|    entropy_loss                 | -1.34       |
|    explained_variance           | 0.757       |
|    learning_rate                | 0.0003      |
|    loss                         | 0.328       |
|    n_updates                    | 1567        |
|    policy_gradient_loss         | 0.00119     |
|    std                          | 0.474       |
|    value_loss                   | 0.952       |
-------------------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.9        |
|    ep_rew_mean          | 10.9        |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 236         |
|    time_elapsed         | 10564       |
|    total_timesteps      | 1208320     |
| train/                  |             |
|    approx_kl            | 0.027523505 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.34       |
|    explained_variance   | 0.722       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.57        |
|    n_updates            | 1569        |
|    policy_gradient_loss | 0.000693    |
|    std                  | 0.474       |
|    value_loss           | 1.6         |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.1        |
|    ep_rew_mean          | -67.7       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 237         |
|    time_elapsed         | 10601       |
|    total_timesteps      | 1213440     |
| train/                  |             |
|    approx_kl            | 0.020452103 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.34       |
|    explained_variance   | 0.654       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.459       |
|    n_updates            | 1570        |
|    policy_gradient_loss | 0.0145      |
|    std                  | 0.474       |
|    value_loss           | 1.25        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.1        |
|    ep_rew_mean          | -37.5       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 238         |
|    time_elapsed         | 10643       |
|    total_timesteps      | 1218560     |
| train/                  |             |
|    approx_kl            | 0.036208767 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.34       |
|    explained_variance   | 0.718       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.454       |
|    n_updates            | 1575        |
|    policy_gradient_loss | -0.00537    |
|    std                  | 0.474       |
|    value_loss           | 1.16        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.8        |
|    ep_rew_mean          | -32.1       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 239         |
|    time_elapsed         | 10683       |
|    total_timesteps      | 1223680     |
| train/                  |             |
|    approx_kl            | 0.025376245 |
|    clip_fraction        | 0.205       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.34       |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.426       |
|    n_updates            | 1578        |
|    policy_gradient_loss | -0.00362    |
|    std                  | 0.474       |
|    value_loss           | 1.06        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.9       |
|    ep_rew_mean          | -17.8      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 240        |
|    time_elapsed         | 10724      |
|    total_timesteps      | 1228800    |
| train/                  |            |
|    approx_kl            | 0.03501267 |
|    clip_fraction        | 0.239      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.35      |
|    explained_variance   | 0.802      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0952     |
|    n_updates            | 1585       |
|    policy_gradient_loss | -0.0209    |
|    std                  | 0.473      |
|    value_loss           | 0.655      |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50         |
|    ep_rew_mean          | -40.2      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 241        |
|    time_elapsed         | 10767      |
|    total_timesteps      | 1233920    |
| train/                  |            |
|    approx_kl            | 0.03249267 |
|    clip_fraction        | 0.253      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.34      |
|    explained_variance   | 0.76       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.22       |
|    n_updates            | 1589       |
|    policy_gradient_loss | -0.00386   |
|    std                  | 0.473      |
|    value_loss           | 0.997      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.3        |
|    ep_rew_mean          | -45.8       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 242         |
|    time_elapsed         | 10810       |
|    total_timesteps      | 1239040     |
| train/                  |             |
|    approx_kl            | 0.048930503 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.34       |
|    explained_variance   | 0.821       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.6         |
|    n_updates            | 1592        |
|    policy_gradient_loss | 0.00632     |
|    std                  | 0.473       |
|    value_loss           | 1.03        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47         |
|    ep_rew_mean          | -73.4      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 243        |
|    time_elapsed         | 10853      |
|    total_timesteps      | 1244160    |
| train/                  |            |
|    approx_kl            | 0.03154149 |
|    clip_fraction        | 0.189      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.34      |
|    explained_variance   | 0.756      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.533      |
|    n_updates            | 1595       |
|    policy_gradient_loss | -0.00472   |
|    std                  | 0.473      |
|    value_loss           | 1.27       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.1       |
|    ep_rew_mean          | -28.7      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 244        |
|    time_elapsed         | 10893      |
|    total_timesteps      | 1249280    |
| train/                  |            |
|    approx_kl            | 0.02822901 |
|    clip_fraction        | 0.184      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.34      |
|    explained_variance   | 0.831      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.338      |
|    n_updates            | 1597       |
|    policy_gradient_loss | -0.00065   |
|    std                  | 0.473      |
|    value_loss           | 1.08       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.3       |
|    ep_rew_mean          | -33.2      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 245        |
|    time_elapsed         | 10934      |
|    total_timesteps      | 1254400    |
| train/                  |            |
|    approx_kl            | 0.03729638 |
|    clip_fraction        | 0.267      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.34      |
|    explained_variance   | 0.794      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.206      |
|    n_updates            | 1602       |
|    policy_gradient_loss | -0.00734   |
|    std                  | 0.474      |
|    value_loss           | 0.789      |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.5        |
|    ep_rew_mean          | -47.8       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 246         |
|    time_elapsed         | 10977       |
|    total_timesteps      | 1259520     |
| train/                  |             |
|    approx_kl            | 0.053628795 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.34       |
|    explained_variance   | 0.784       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.334       |
|    n_updates            | 1608        |
|    policy_gradient_loss | -0.0153     |
|    std                  | 0.473       |
|    value_loss           | 0.863       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.4        |
|    ep_rew_mean          | -22.7       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 247         |
|    time_elapsed         | 11016       |
|    total_timesteps      | 1264640     |
| train/                  |             |
|    approx_kl            | 0.023120996 |
|    clip_fraction        | 0.146       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.34       |
|    explained_variance   | 0.775       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.465       |
|    n_updates            | 1610        |
|    policy_gradient_loss | 0.00251     |
|    std                  | 0.473       |
|    value_loss           | 1.28        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 52        |
|    ep_rew_mean          | -22       |
| time/                   |           |
|    fps                  | 114       |
|    iterations           | 248       |
|    time_elapsed         | 11058     |
|    total_timesteps      | 1269760   |
| train/                  |           |
|    approx_kl            | 0.0401496 |
|    clip_fraction        | 0.251     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.34     |
|    explained_variance   | 0.739     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.314     |
|    n_updates            | 1615      |
|    policy_gradient_loss | -0.00715  |
|    std                  | 0.471     |
|    value_loss           | 0.96      |
---------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.5        |
|    ep_rew_mean          | -114        |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 249         |
|    time_elapsed         | 11101       |
|    total_timesteps      | 1274880     |
| train/                  |             |
|    approx_kl            | 0.049627177 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.23        |
|    n_updates            | 1619        |
|    policy_gradient_loss | -0.00532    |
|    std                  | 0.472       |
|    value_loss           | 0.835       |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.5       |
|    ep_rew_mean          | -35.9      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 250        |
|    time_elapsed         | 11142      |
|    total_timesteps      | 1280000    |
| train/                  |            |
|    approx_kl            | 0.03809937 |
|    clip_fraction        | 0.278      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.33      |
|    explained_variance   | 0.75       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.448      |
|    n_updates            | 1628       |
|    policy_gradient_loss | -0.017     |
|    std                  | 0.471      |
|    value_loss           | 1.43       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.8       |
|    ep_rew_mean          | -51.1      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 251        |
|    time_elapsed         | 11188      |
|    total_timesteps      | 1285120    |
| train/                  |            |
|    approx_kl            | 0.03371693 |
|    clip_fraction        | 0.209      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.33      |
|    explained_variance   | 0.709      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.478      |
|    n_updates            | 1631       |
|    policy_gradient_loss | -0.00117   |
|    std                  | 0.47       |
|    value_loss           | 1.31       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.1        |
|    ep_rew_mean          | -72.2       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 252         |
|    time_elapsed         | 11233       |
|    total_timesteps      | 1290240     |
| train/                  |             |
|    approx_kl            | 0.024789711 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.32       |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.662       |
|    n_updates            | 1633        |
|    policy_gradient_loss | 0.00287     |
|    std                  | 0.469       |
|    value_loss           | 1.39        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.1        |
|    ep_rew_mean          | -48.3       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 253         |
|    time_elapsed         | 11274       |
|    total_timesteps      | 1295360     |
| train/                  |             |
|    approx_kl            | 0.036562238 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.768       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.67        |
|    n_updates            | 1637        |
|    policy_gradient_loss | -0.00294    |
|    std                  | 0.47        |
|    value_loss           | 1.51        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.5        |
|    ep_rew_mean          | -27.7       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 254         |
|    time_elapsed         | 11316       |
|    total_timesteps      | 1300480     |
| train/                  |             |
|    approx_kl            | 0.040641166 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.825       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.183       |
|    n_updates            | 1644        |
|    policy_gradient_loss | -0.0201     |
|    std                  | 0.469       |
|    value_loss           | 0.77        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.6        |
|    ep_rew_mean          | -23.1       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 255         |
|    time_elapsed         | 11357       |
|    total_timesteps      | 1305600     |
| train/                  |             |
|    approx_kl            | 0.033988826 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.31       |
|    explained_variance   | 0.772       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.304       |
|    n_updates            | 1648        |
|    policy_gradient_loss | -0.00988    |
|    std                  | 0.466       |
|    value_loss           | 1.01        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.8        |
|    ep_rew_mean          | -28.3       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 256         |
|    time_elapsed         | 11400       |
|    total_timesteps      | 1310720     |
| train/                  |             |
|    approx_kl            | 0.023082906 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.31       |
|    explained_variance   | 0.794       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.502       |
|    n_updates            | 1650        |
|    policy_gradient_loss | 0.00132     |
|    std                  | 0.465       |
|    value_loss           | 0.952       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.5       |
|    ep_rew_mean          | -55.6      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 257        |
|    time_elapsed         | 11443      |
|    total_timesteps      | 1315840    |
| train/                  |            |
|    approx_kl            | 0.04470448 |
|    clip_fraction        | 0.242      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.31      |
|    explained_variance   | 0.789      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.375      |
|    n_updates            | 1655       |
|    policy_gradient_loss | -0.0107    |
|    std                  | 0.465      |
|    value_loss           | 0.905      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51          |
|    ep_rew_mean          | -20.5       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 258         |
|    time_elapsed         | 11489       |
|    total_timesteps      | 1320960     |
| train/                  |             |
|    approx_kl            | 0.036362976 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.31       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.669       |
|    n_updates            | 1658        |
|    policy_gradient_loss | -0.00175    |
|    std                  | 0.465       |
|    value_loss           | 1.35        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.6       |
|    ep_rew_mean          | -64.2      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 259        |
|    time_elapsed         | 11532      |
|    total_timesteps      | 1326080    |
| train/                  |            |
|    approx_kl            | 0.03931332 |
|    clip_fraction        | 0.214      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.3       |
|    explained_variance   | 0.768      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.289      |
|    n_updates            | 1662       |
|    policy_gradient_loss | -0.00202   |
|    std                  | 0.464      |
|    value_loss           | 0.927      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.9        |
|    ep_rew_mean          | -11.3       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 260         |
|    time_elapsed         | 11572       |
|    total_timesteps      | 1331200     |
| train/                  |             |
|    approx_kl            | 0.034936868 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.3        |
|    explained_variance   | 0.803       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.509       |
|    n_updates            | 1665        |
|    policy_gradient_loss | 0.00077     |
|    std                  | 0.464       |
|    value_loss           | 1.2         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.8       |
|    ep_rew_mean          | -16.1      |
| time/                   |            |
|    fps                  | 115        |
|    iterations           | 261        |
|    time_elapsed         | 11615      |
|    total_timesteps      | 1336320    |
| train/                  |            |
|    approx_kl            | 0.03295424 |
|    clip_fraction        | 0.278      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.3       |
|    explained_variance   | 0.834      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.073      |
|    n_updates            | 1675       |
|    policy_gradient_loss | -0.0275    |
|    std                  | 0.462      |
|    value_loss           | 0.434      |
----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.2       |
|    ep_rew_mean          | -69.6      |
| time/                   |            |
|    fps                  | 115        |
|    iterations           | 262        |
|    time_elapsed         | 11657      |
|    total_timesteps      | 1341440    |
| train/                  |            |
|    approx_kl            | 0.01582125 |
|    clip_fraction        | 0.163      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.754      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.671      |
|    n_updates            | 1676       |
|    policy_gradient_loss | 0.00528    |
|    std                  | 0.461      |
|    value_loss           | 1.25       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52.5       |
|    ep_rew_mean          | -19.5      |
| time/                   |            |
|    fps                  | 115        |
|    iterations           | 263        |
|    time_elapsed         | 11697      |
|    total_timesteps      | 1346560    |
| train/                  |            |
|    approx_kl            | 0.04911583 |
|    clip_fraction        | 0.202      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.788      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.698      |
|    n_updates            | 1678       |
|    policy_gradient_loss | 0.00761    |
|    std                  | 0.461      |
|    value_loss           | 1.58       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.5       |
|    ep_rew_mean          | -47.6      |
| time/                   |            |
|    fps                  | 115        |
|    iterations           | 264        |
|    time_elapsed         | 11740      |
|    total_timesteps      | 1351680    |
| train/                  |            |
|    approx_kl            | 0.03880493 |
|    clip_fraction        | 0.271      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.778      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.176      |
|    n_updates            | 1685       |
|    policy_gradient_loss | -0.0157    |
|    std                  | 0.46       |
|    value_loss           | 0.811      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51         |
|    ep_rew_mean          | -31.4      |
| time/                   |            |
|    fps                  | 115        |
|    iterations           | 265        |
|    time_elapsed         | 11780      |
|    total_timesteps      | 1356800    |
| train/                  |            |
|    approx_kl            | 0.03222889 |
|    clip_fraction        | 0.218      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.815      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.283      |
|    n_updates            | 1688       |
|    policy_gradient_loss | -0.00213   |
|    std                  | 0.459      |
|    value_loss           | 0.925      |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.5       |
|    ep_rew_mean          | -15.5      |
| time/                   |            |
|    fps                  | 115        |
|    iterations           | 266        |
|    time_elapsed         | 11820      |
|    total_timesteps      | 1361920    |
| train/                  |            |
|    approx_kl            | 0.03644129 |
|    clip_fraction        | 0.276      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.738      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.229      |
|    n_updates            | 1695       |
|    policy_gradient_loss | -0.0111    |
|    std                  | 0.458      |
|    value_loss           | 0.966      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.8       |
|    ep_rew_mean          | -2.32      |
| time/                   |            |
|    fps                  | 115        |
|    iterations           | 267        |
|    time_elapsed         | 11858      |
|    total_timesteps      | 1367040    |
| train/                  |            |
|    approx_kl            | 0.03165731 |
|    clip_fraction        | 0.208      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.27      |
|    explained_variance   | 0.782      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.392      |
|    n_updates            | 1698       |
|    policy_gradient_loss | -0.00682   |
|    std                  | 0.457      |
|    value_loss           | 0.949      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.9        |
|    ep_rew_mean          | -39.8       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 268         |
|    time_elapsed         | 11900       |
|    total_timesteps      | 1372160     |
| train/                  |             |
|    approx_kl            | 0.032132495 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.27       |
|    explained_variance   | 0.869       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.267       |
|    n_updates            | 1701        |
|    policy_gradient_loss | -0.00124    |
|    std                  | 0.458       |
|    value_loss           | 0.517       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.9        |
|    ep_rew_mean          | -19.6       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 269         |
|    time_elapsed         | 11939       |
|    total_timesteps      | 1377280     |
| train/                  |             |
|    approx_kl            | 0.046545018 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.27       |
|    explained_variance   | 0.765       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.467       |
