Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v12_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    no_target/intervention       | 0          |
|    null/collision               | 0.15       |
|    null/colregs                 | -10.2      |
|    null/goal                    | 0.85       |
|    null/intervention            | 0          |
|    overtaking/collision         | 0.05       |
|    overtaking/colregs           | -61.5      |
|    overtaking/goal              | 0.95       |
|    overtaking/intervention      | 0.1        |
|    timeout_rate                 | 0          |
|    timesteps                    | 1000000    |
| rollout/                        |            |
|    ep_len_mean                  | 46.1       |
|    ep_rew_mean                  | -44.7      |
| time/                           |            |
|    fps                          | 98         |
|    iterations                   | 196        |
|    time_elapsed                 | 10150      |
|    total_timesteps              | 1003520    |
| train/                          |            |
|    approx_kl                    | 0.03521884 |
|    clip_fraction                | 0.242      |
|    clip_range                   | 0.2        |
|    entropy_loss                 | -1.58      |
|    explained_variance           | 0.845      |
|    learning_rate                | 0.0003     |
|    loss                         | 0.107      |
|    n_updates                    | 1396       |
|    policy_gradient_loss         | -0.0282    |
|    std                          | 0.528      |
|    value_loss                   | 0.508      |
------------------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.9        |
|    ep_rew_mean          | -102        |
| time/                   |             |
|    fps                  | 98          |
|    iterations           | 197         |
|    time_elapsed         | 10197       |
|    total_timesteps      | 1008640     |
| train/                  |             |
|    approx_kl            | 0.024992611 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.702       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.787       |
|    n_updates            | 1397        |
|    policy_gradient_loss | 0.00769     |
|    std                  | 0.527       |
|    value_loss           | 2           |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.8        |
|    ep_rew_mean          | -83.7       |
| time/                   |             |
|    fps                  | 98          |
|    iterations           | 198         |
|    time_elapsed         | 10251       |
|    total_timesteps      | 1013760     |
| train/                  |             |
|    approx_kl            | 0.031251438 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.409       |
|    n_updates            | 1403        |
|    policy_gradient_loss | -0.0124     |
|    std                  | 0.526       |
|    value_loss           | 1.45        |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.5        |
|    ep_rew_mean          | -77.6       |
| time/                   |             |
|    fps                  | 98          |
|    iterations           | 199         |
|    time_elapsed         | 10304       |
|    total_timesteps      | 1018880     |
| train/                  |             |
|    approx_kl            | 0.032885943 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.47        |
|    n_updates            | 1412        |
|    policy_gradient_loss | -0.0206     |
|    std                  | 0.525       |
|    value_loss           | 1.26        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.1        |
|    ep_rew_mean          | -73.4       |
| time/                   |             |
|    fps                  | 98          |
|    iterations           | 200         |
|    time_elapsed         | 10352       |
|    total_timesteps      | 1024000     |
| train/                  |             |
|    approx_kl            | 0.043057617 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.782       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.472       |
|    n_updates            | 1416        |
|    policy_gradient_loss | -0.00413    |
|    std                  | 0.525       |
|    value_loss           | 1.35        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.8        |
|    ep_rew_mean          | -59.6       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 201         |
|    time_elapsed         | 10391       |
|    total_timesteps      | 1029120     |
| train/                  |             |
|    approx_kl            | 0.024704825 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.78        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.545       |
|    n_updates            | 1418        |
|    policy_gradient_loss | 0.000595    |
|    std                  | 0.524       |
|    value_loss           | 1.45        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.7        |
|    ep_rew_mean          | -62.8       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 202         |
|    time_elapsed         | 10422       |
|    total_timesteps      | 1034240     |
| train/                  |             |
|    approx_kl            | 0.037863422 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.785       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.441       |
|    n_updates            | 1424        |
|    policy_gradient_loss | -0.0126     |
|    std                  | 0.522       |
|    value_loss           | 1.08        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.3        |
|    ep_rew_mean          | -70.4       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 203         |
|    time_elapsed         | 10456       |
|    total_timesteps      | 1039360     |
| train/                  |             |
|    approx_kl            | 0.040583033 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.781       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.332       |
|    n_updates            | 1431        |
|    policy_gradient_loss | -0.0154     |
|    std                  | 0.521       |
|    value_loss           | 1.09        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.3        |
|    ep_rew_mean          | -91.1       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 204         |
|    time_elapsed         | 10500       |
|    total_timesteps      | 1044480     |
| train/                  |             |
|    approx_kl            | 0.030469537 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.774       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.533       |
|    n_updates            | 1436        |
|    policy_gradient_loss | -0.00953    |
|    std                  | 0.521       |
|    value_loss           | 1.26        |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.9        |
|    ep_rew_mean          | -75.8       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 205         |
|    time_elapsed         | 10547       |
|    total_timesteps      | 1049600     |
| train/                  |             |
|    approx_kl            | 0.033201627 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.764       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.3         |
|    n_updates            | 1444        |
|    policy_gradient_loss | -0.014      |
|    std                  | 0.519       |
|    value_loss           | 1.12        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.3        |
|    ep_rew_mean          | -58.5       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 206         |
|    time_elapsed         | 10593       |
|    total_timesteps      | 1054720     |
| train/                  |             |
|    approx_kl            | 0.027712364 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.808       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.493       |
|    n_updates            | 1446        |
|    policy_gradient_loss | -0.00199    |
|    std                  | 0.518       |
|    value_loss           | 1.29        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.8        |
|    ep_rew_mean          | -88.5       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 207         |
|    time_elapsed         | 10639       |
|    total_timesteps      | 1059840     |
| train/                  |             |
|    approx_kl            | 0.039154217 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.767       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.349       |
|    n_updates            | 1451        |
|    policy_gradient_loss | -0.00971    |
|    std                  | 0.517       |
|    value_loss           | 1.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.4        |
|    ep_rew_mean          | -67.3       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 208         |
|    time_elapsed         | 10686       |
|    total_timesteps      | 1064960     |
| train/                  |             |
|    approx_kl            | 0.034486443 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.768       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.385       |
|    n_updates            | 1461        |
|    policy_gradient_loss | -0.0239     |
|    std                  | 0.516       |
|    value_loss           | 1.15        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 44.2       |
|    ep_rew_mean          | -88.3      |
| time/                   |            |
|    fps                  | 99         |
|    iterations           | 209        |
|    time_elapsed         | 10730      |
|    total_timesteps      | 1070080    |
| train/                  |            |
|    approx_kl            | 0.02643621 |
|    clip_fraction        | 0.198      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.51      |
|    explained_variance   | 0.802      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.504      |
|    n_updates            | 1464       |
|    policy_gradient_loss | -0.00485   |
|    std                  | 0.516      |
|    value_loss           | 1.15       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 44.3       |
|    ep_rew_mean          | -79.5      |
| time/                   |            |
|    fps                  | 99         |
|    iterations           | 210        |
|    time_elapsed         | 10779      |
|    total_timesteps      | 1075200    |
| train/                  |            |
|    approx_kl            | 0.04215909 |
|    clip_fraction        | 0.256      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.51      |
|    explained_variance   | 0.762      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.297      |
|    n_updates            | 1469       |
|    policy_gradient_loss | -0.00123   |
|    std                  | 0.515      |
|    value_loss           | 1.27       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.1        |
|    ep_rew_mean          | -69         |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 211         |
|    time_elapsed         | 10821       |
|    total_timesteps      | 1080320     |
| train/                  |             |
|    approx_kl            | 0.035859417 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.701       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.494       |
|    n_updates            | 1476        |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.516       |
|    value_loss           | 1.66        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.7        |
|    ep_rew_mean          | -55.1       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 212         |
|    time_elapsed         | 10866       |
|    total_timesteps      | 1085440     |
| train/                  |             |
|    approx_kl            | 0.031694982 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.791       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.357       |
|    n_updates            | 1481        |
|    policy_gradient_loss | -0.00946    |
|    std                  | 0.514       |
|    value_loss           | 0.947       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.5        |
|    ep_rew_mean          | -21.1       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 213         |
|    time_elapsed         | 10912       |
|    total_timesteps      | 1090560     |
| train/                  |             |
|    approx_kl            | 0.033284627 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.784       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.372       |
|    n_updates            | 1485        |
|    policy_gradient_loss | -0.00553    |
|    std                  | 0.514       |
|    value_loss           | 1.09        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.8        |
|    ep_rew_mean          | -93.2       |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 214         |
|    time_elapsed         | 10956       |
|    total_timesteps      | 1095680     |
| train/                  |             |
|    approx_kl            | 0.032979816 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.728       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.227       |
|    n_updates            | 1490        |
|    policy_gradient_loss | -0.00717    |
|    std                  | 0.515       |
|    value_loss           | 0.931       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47         |
|    ep_rew_mean          | -43.7      |
| time/                   |            |
|    fps                  | 100        |
|    iterations           | 215        |
|    time_elapsed         | 10995      |
|    total_timesteps      | 1100800    |
| train/                  |            |
|    approx_kl            | 0.03607407 |
|    clip_fraction        | 0.214      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.51      |
|    explained_variance   | 0.736      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.391      |
|    n_updates            | 1495       |
|    policy_gradient_loss | -0.011     |
|    std                  | 0.515      |
|    value_loss           | 1.29       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.3        |
|    ep_rew_mean          | -37.1       |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 216         |
|    time_elapsed         | 11041       |
|    total_timesteps      | 1105920     |
| train/                  |             |
|    approx_kl            | 0.037017502 |
|    clip_fraction        | 0.21        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.749       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.35        |
|    n_updates            | 1500        |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.518       |
|    value_loss           | 0.975       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 45.2       |
|    ep_rew_mean          | -63.3      |
| time/                   |            |
|    fps                  | 100        |
|    iterations           | 217        |
|    time_elapsed         | 11084      |
|    total_timesteps      | 1111040    |
| train/                  |            |
|    approx_kl            | 0.04790435 |
|    clip_fraction        | 0.262      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.52      |
|    explained_variance   | 0.764      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.234      |
|    n_updates            | 1504       |
|    policy_gradient_loss | 0.00103    |
|    std                  | 0.518      |
|    value_loss           | 0.981      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.9        |
|    ep_rew_mean          | -39.9       |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 218         |
|    time_elapsed         | 11128       |
|    total_timesteps      | 1116160     |
| train/                  |             |
|    approx_kl            | 0.036094133 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.705       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.234       |
|    n_updates            | 1514        |
|    policy_gradient_loss | -0.019      |
|    std                  | 0.519       |
|    value_loss           | 1.08        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48          |
|    ep_rew_mean          | -35.4       |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 219         |
|    time_elapsed         | 11170       |
|    total_timesteps      | 1121280     |
| train/                  |             |
|    approx_kl            | 0.054253556 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.753       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.353       |
|    n_updates            | 1518        |
|    policy_gradient_loss | -0.00213    |
|    std                  | 0.519       |
|    value_loss           | 1.1         |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46         |
|    ep_rew_mean          | -88        |
| time/                   |            |
|    fps                  | 100        |
|    iterations           | 220        |
|    time_elapsed         | 11212      |
|    total_timesteps      | 1126400    |
| train/                  |            |
|    approx_kl            | 0.03260874 |
|    clip_fraction        | 0.224      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.52      |
|    explained_variance   | 0.747      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.7        |
|    n_updates            | 1520       |
|    policy_gradient_loss | 0.00591    |
|    std                  | 0.518      |
|    value_loss           | 1.28       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.6        |
|    ep_rew_mean          | -30         |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 221         |
|    time_elapsed         | 11252       |
|    total_timesteps      | 1131520     |
| train/                  |             |
|    approx_kl            | 0.040228583 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.746       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.431       |
|    n_updates            | 1525        |
|    policy_gradient_loss | -0.00601    |
|    std                  | 0.518       |
|    value_loss           | 1.33        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 46.4      |
|    ep_rew_mean          | -59.9     |
| time/                   |           |
|    fps                  | 100       |
|    iterations           | 222       |
|    time_elapsed         | 11294     |
|    total_timesteps      | 1136640   |
| train/                  |           |
|    approx_kl            | 0.0354976 |
|    clip_fraction        | 0.272     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.52     |
|    explained_variance   | 0.764     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.37      |
|    n_updates            | 1531      |
|    policy_gradient_loss | -0.0111   |
|    std                  | 0.519     |
|    value_loss           | 0.854     |
---------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.1        |
|    ep_rew_mean          | -72.7       |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 223         |
|    time_elapsed         | 11342       |
|    total_timesteps      | 1141760     |
| train/                  |             |
|    approx_kl            | 0.031138366 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.747       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.714       |
|    n_updates            | 1533        |
|    policy_gradient_loss | 0.00449     |
|    std                  | 0.52        |
|    value_loss           | 1.67        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.1        |
|    ep_rew_mean          | -65.9       |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 224         |
|    time_elapsed         | 11395       |
|    total_timesteps      | 1146880     |
| train/                  |             |
|    approx_kl            | 0.024441991 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.72        |
|    n_updates            | 1535        |
|    policy_gradient_loss | 0.00893     |
|    std                  | 0.52        |
|    value_loss           | 1.41        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.3       |
|    ep_rew_mean          | -37.8      |
| time/                   |            |
|    fps                  | 100        |
|    iterations           | 225        |
|    time_elapsed         | 11442      |
|    total_timesteps      | 1152000    |
| train/                  |            |
|    approx_kl            | 0.03464829 |
|    clip_fraction        | 0.264      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.52      |
|    explained_variance   | 0.803      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.347      |
|    n_updates            | 1542       |
|    policy_gradient_loss | -0.0166    |
|    std                  | 0.518      |
|    value_loss           | 0.884      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46          |
|    ep_rew_mean          | -55.9       |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 226         |
|    time_elapsed         | 11487       |
|    total_timesteps      | 1157120     |
| train/                  |             |
|    approx_kl            | 0.031506475 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.778       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.421       |
|    n_updates            | 1545        |
|    policy_gradient_loss | 0.00267     |
|    std                  | 0.517       |
|    value_loss           | 1.1         |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.2        |
|    ep_rew_mean          | -42.1       |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 227         |
|    time_elapsed         | 11529       |
|    total_timesteps      | 1162240     |
| train/                  |             |
|    approx_kl            | 0.021761222 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.752       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.614       |
|    n_updates            | 1547        |
|    policy_gradient_loss | -0.000246   |
|    std                  | 0.517       |
|    value_loss           | 1.49        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.3        |
|    ep_rew_mean          | -63         |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 228         |
|    time_elapsed         | 11572       |
|    total_timesteps      | 1167360     |
| train/                  |             |
|    approx_kl            | 0.046530798 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.836       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.255       |
|    n_updates            | 1553        |
|    policy_gradient_loss | -0.011      |
|    std                  | 0.518       |
|    value_loss           | 0.714       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 45.1       |
|    ep_rew_mean          | -71        |
| time/                   |            |
|    fps                  | 100        |
|    iterations           | 229        |
|    time_elapsed         | 11617      |
|    total_timesteps      | 1172480    |
| train/                  |            |
|    approx_kl            | 0.03842275 |
|    clip_fraction        | 0.249      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.52      |
|    explained_variance   | 0.751      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.364      |
|    n_updates            | 1561       |
|    policy_gradient_loss | -0.0155    |
|    std                  | 0.515      |
|    value_loss           | 1.09       |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.3        |
|    ep_rew_mean          | -34.7       |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 230         |
|    time_elapsed         | 11660       |
|    total_timesteps      | 1177600     |
| train/                  |             |
|    approx_kl            | 0.033817187 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.762       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.415       |
|    n_updates            | 1565        |
|    policy_gradient_loss | -0.00466    |
|    std                  | 0.515       |
|    value_loss           | 1.4         |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.7        |
|    ep_rew_mean          | -51.2       |
| time/                   |             |
|    fps                  | 101         |
|    iterations           | 231         |
|    time_elapsed         | 11706       |
|    total_timesteps      | 1182720     |
| train/                  |             |
|    approx_kl            | 0.032653585 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.759       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.264       |
|    n_updates            | 1569        |
|    policy_gradient_loss | -0.005      |
|    std                  | 0.514       |
|    value_loss           | 1.09        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 45.7       |
|    ep_rew_mean          | -72.4      |
| time/                   |            |
|    fps                  | 101        |
|    iterations           | 232        |
|    time_elapsed         | 11753      |
|    total_timesteps      | 1187840    |
| train/                  |            |
|    approx_kl            | 0.03497168 |
|    clip_fraction        | 0.234      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.5       |
|    explained_variance   | 0.737      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.458      |
|    n_updates            | 1574       |
|    policy_gradient_loss | -0.00737   |
|    std                  | 0.513      |
|    value_loss           | 1.35       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 45.3       |
|    ep_rew_mean          | -41.5      |
| time/                   |            |
|    fps                  | 101        |
|    iterations           | 233        |
|    time_elapsed         | 11795      |
|    total_timesteps      | 1192960    |
| train/                  |            |
|    approx_kl            | 0.03208814 |
|    clip_fraction        | 0.18       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.5       |
|    explained_variance   | 0.82       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.517      |
|    n_updates            | 1577       |
|    policy_gradient_loss | -0.000872  |
|    std                  | 0.514      |
|    value_loss           | 1.12       |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.9        |
|    ep_rew_mean          | -54.1       |
| time/                   |             |
|    fps                  | 101         |
|    iterations           | 234         |
|    time_elapsed         | 11841       |
|    total_timesteps      | 1198080     |
| train/                  |             |
|    approx_kl            | 0.034558844 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.5        |
|    explained_variance   | 0.756       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.305       |
|    n_updates            | 1583        |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.512       |
|    value_loss           | 1.03        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.06
[EVAL] t=1,200,000 supervisor off goal 0.76 collision 0.24 timeout 0.00 return -31.4 colregs -28.4 intervention 0.00 (76.8 s)
[EVAL] t=1,200,000 supervisor on goal 0.76 collision 0.24 timeout 0.00 return -33.2 colregs -28.7 intervention 0.03 (78.9 s)
-------------------------------------------------
| eval_supervisor_off/            |             |
|    being_overtaken/collision    | 0.2         |
|    being_overtaken/colregs      | -42.1       |
|    being_overtaken/goal         | 0.8         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.0417      |
|    collision_obstacle           | 0.025       |
|    collision_rate               | 0.242       |
|    collision_target             | 0.175       |
|    crossing/collision           | 0.65        |
|    crossing/colregs             | -29.4       |
|    crossing/goal                | 0.35        |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 76.8        |
|    goal_rate                    | 0.758       |
|    head_on/collision            | 0.15        |
|    head_on/colregs              | -26.9       |
|    head_on/goal                 | 0.85        |
