Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v11_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    value_loss           | 0.923      |
----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.8       |
|    ep_rew_mean          | -46.9      |
| time/                   |            |
|    fps                  | 122        |
|    iterations           | 189        |
|    time_elapsed         | 7867       |
|    total_timesteps      | 967680     |
| train/                  |            |
|    approx_kl            | 0.03247331 |
|    clip_fraction        | 0.255      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.56      |
|    explained_variance   | 0.773      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.278      |
|    n_updates            | 1371       |
|    policy_gradient_loss | -0.0218    |
|    std                  | 0.53       |
|    value_loss           | 0.787      |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.5       |
|    ep_rew_mean          | -41.1      |
| time/                   |            |
|    fps                  | 122        |
|    iterations           | 190        |
|    time_elapsed         | 7917       |
|    total_timesteps      | 972800     |
| train/                  |            |
|    approx_kl            | 0.03316443 |
|    clip_fraction        | 0.218      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.57      |
|    explained_variance   | 0.734      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.363      |
|    n_updates            | 1376       |
|    policy_gradient_loss | -0.00578   |
|    std                  | 0.53       |
|    value_loss           | 1.26       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.6        |
|    ep_rew_mean          | -32.5       |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 191         |
|    time_elapsed         | 7963        |
|    total_timesteps      | 977920      |
| train/                  |             |
|    approx_kl            | 0.036473636 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | 0.672       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.381       |
|    n_updates            | 1383        |
|    policy_gradient_loss | -0.013      |
|    std                  | 0.53        |
|    value_loss           | 1.14        |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 43.4       |
|    ep_rew_mean          | -90.1      |
| time/                   |            |
|    fps                  | 122        |
|    iterations           | 192        |
|    time_elapsed         | 8013       |
|    total_timesteps      | 983040     |
| train/                  |            |
|    approx_kl            | 0.03421565 |
|    clip_fraction        | 0.269      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.56      |
|    explained_variance   | 0.739      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.278      |
|    n_updates            | 1391       |
|    policy_gradient_loss | -0.0165    |
|    std                  | 0.527      |
|    value_loss           | 0.941      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.2       |
|    ep_rew_mean          | -55.3      |
| time/                   |            |
|    fps                  | 122        |
|    iterations           | 193        |
|    time_elapsed         | 8055       |
|    total_timesteps      | 988160     |
| train/                  |            |
|    approx_kl            | 0.03604365 |
|    clip_fraction        | 0.228      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.56      |
|    explained_variance   | 0.783      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.753      |
|    n_updates            | 1394       |
|    policy_gradient_loss | -0.000387  |
|    std                  | 0.527      |
|    value_loss           | 1.56       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.1        |
|    ep_rew_mean          | -44.4       |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 194         |
|    time_elapsed         | 8102        |
|    total_timesteps      | 993280      |
| train/                  |             |
|    approx_kl            | 0.040045604 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.8         |
|    n_updates            | 1397        |
|    policy_gradient_loss | 0.00272     |
|    std                  | 0.527       |
|    value_loss           | 1.38        |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.8        |
|    ep_rew_mean          | -39.8       |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 195         |
|    time_elapsed         | 8146        |
|    total_timesteps      | 998400      |
| train/                  |             |
|    approx_kl            | 0.041309368 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.797       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.222       |
|    n_updates            | 1405        |
|    policy_gradient_loss | -0.0179     |
|    std                  | 0.526       |
|    value_loss           | 0.832       |
-----------------------------------------
[CURRICULUM] t=1,000,000 -> scenario stage 5
[EVAL] t=1,000,000 supervisor off goal 0.80 collision 0.20 timeout 0.00 return -14.4 colregs -24.7 intervention 0.00 (93.0 s)
[EVAL] t=1,000,000 supervisor on goal 0.80 collision 0.20 timeout 0.00 return -15.8 colregs -24.6 intervention 0.01 (93.1 s)
-------------------------------------------------
| eval_supervisor_off/            |             |
|    being_overtaken/collision    | 0.2         |
|    being_overtaken/colregs      | -39.7       |
|    being_overtaken/goal         | 0.8         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.0333      |
|    collision_obstacle           | 0.0167      |
|    collision_rate               | 0.2         |
|    collision_target             | 0.15        |
|    crossing/collision           | 0.65        |
|    crossing/colregs             | -20.3       |
|    crossing/goal                | 0.35        |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 93          |
|    goal_rate                    | 0.8         |
|    head_on/collision            | 0.1         |
|    head_on/colregs              | -36.6       |
|    head_on/goal                 | 0.9         |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -24.7       |
|    mean_return                  | -14.4       |
|    no_target/collision          | 0.1         |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.9         |
|    no_target/intervention       | 0           |
|    null/collision               | 0.05        |
|    null/colregs                 | -0.0382     |
|    null/goal                    | 0.95        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.1         |
|    overtaking/colregs           | -51.9       |
|    overtaking/goal              | 0.9         |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 1000000     |
| eval_supervisor_on/             |             |
|    being_overtaken/collision    | 0.2         |
|    being_overtaken/colregs      | -39.7       |
|    being_overtaken/goal         | 0.8         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.0333      |
|    collision_obstacle           | 0.0167      |
|    collision_rate               | 0.2         |
|    collision_target             | 0.15        |
|    crossing/collision           | 0.65        |
|    crossing/colregs             | -20.3       |
|    crossing/goal                | 0.35        |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0.00833     |
|    eval_wall_s                  | 93.1        |
|    goal_rate                    | 0.8         |
|    head_on/collision            | 0.1         |
|    head_on/colregs              | -36.6       |
|    head_on/goal                 | 0.9         |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0.00833     |
|    mean_colregs_integral        | -24.6       |
|    mean_return                  | -15.8       |
|    no_target/collision          | 0.1         |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.9         |
|    no_target/intervention       | 0           |
|    null/collision               | 0.05        |
|    null/colregs                 | -0.0382     |
|    null/goal                    | 0.95        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.1         |
|    overtaking/colregs           | -50.8       |
|    overtaking/goal              | 0.9         |
|    overtaking/intervention      | 0.05        |
|    timeout_rate                 | 0           |
|    timesteps                    | 1000000     |
| rollout/                        |             |
|    ep_len_mean                  | 51          |
|    ep_rew_mean                  | -35         |
| time/                           |             |
|    fps                          | 119         |
|    iterations                   | 196         |
|    time_elapsed                 | 8379        |
|    total_timesteps              | 1003520     |
| train/                          |             |
|    approx_kl                    | 0.033645906 |
|    clip_fraction                | 0.257       |
|    clip_range                   | 0.2         |
|    entropy_loss                 | -1.55       |
|    explained_variance           | 0.744       |
|    learning_rate                | 0.0003      |
|    loss                         | 0.174       |
|    n_updates                    | 1415        |
|    policy_gradient_loss         | -0.0226     |
|    std                          | 0.523       |
|    value_loss                   | 0.804       |
-------------------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.1       |
|    ep_rew_mean          | -104       |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 197        |
|    time_elapsed         | 8424       |
|    total_timesteps      | 1008640    |
| train/                  |            |
|    approx_kl            | 0.02952899 |
|    clip_fraction        | 0.222      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.54      |
|    explained_variance   | 0.784      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.346      |
|    n_updates            | 1419       |
|    policy_gradient_loss | -0.00762   |
|    std                  | 0.52       |
|    value_loss           | 0.875      |
----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.6       |
|    ep_rew_mean          | -48.7      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 198        |
|    time_elapsed         | 8465       |
|    total_timesteps      | 1013760    |
| train/                  |            |
|    approx_kl            | 0.04219423 |
|    clip_fraction        | 0.279      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.53      |
|    explained_variance   | 0.733      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.432      |
|    n_updates            | 1428       |
|    policy_gradient_loss | -0.0161    |
|    std                  | 0.521      |
|    value_loss           | 1.36       |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.7        |
|    ep_rew_mean          | -104        |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 199         |
|    time_elapsed         | 8512        |
|    total_timesteps      | 1018880     |
| train/                  |             |
|    approx_kl            | 0.034837365 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.807       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.139       |
|    n_updates            | 1436        |
|    policy_gradient_loss | -0.0228     |
|    std                  | 0.52        |
|    value_loss           | 0.827       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53          |
|    ep_rew_mean          | -73.5       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 200         |
|    time_elapsed         | 8557        |
|    total_timesteps      | 1024000     |
| train/                  |             |
|    approx_kl            | 0.040269002 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.702       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.815       |
|    n_updates            | 1439        |
|    policy_gradient_loss | -0.00183    |
|    std                  | 0.52        |
|    value_loss           | 1.88        |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.9       |
|    ep_rew_mean          | -65.8      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 201        |
|    time_elapsed         | 8604       |
|    total_timesteps      | 1029120    |
| train/                  |            |
|    approx_kl            | 0.04035251 |
|    clip_fraction        | 0.285      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.53      |
|    explained_variance   | 0.775      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.152      |
|    n_updates            | 1449       |
|    policy_gradient_loss | -0.0233    |
|    std                  | 0.517      |
|    value_loss           | 0.817      |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.2        |
|    ep_rew_mean          | -34.9       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 202         |
|    time_elapsed         | 8649        |
|    total_timesteps      | 1034240     |
| train/                  |             |
|    approx_kl            | 0.040205497 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.671       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.335       |
|    n_updates            | 1456        |
|    policy_gradient_loss | -0.0176     |
|    std                  | 0.516       |
|    value_loss           | 1.38        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52.5       |
|    ep_rew_mean          | -33.5      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 203        |
|    time_elapsed         | 8687       |
|    total_timesteps      | 1039360    |
| train/                  |            |
|    approx_kl            | 0.03541324 |
|    clip_fraction        | 0.205      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.51      |
|    explained_variance   | 0.768      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.471      |
|    n_updates            | 1461       |
|    policy_gradient_loss | -0.0124    |
|    std                  | 0.515      |
|    value_loss           | 1.03       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.8        |
|    ep_rew_mean          | -52.9       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 204         |
|    time_elapsed         | 8734        |
|    total_timesteps      | 1044480     |
| train/                  |             |
|    approx_kl            | 0.028192827 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.795       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.376       |
|    n_updates            | 1463        |
|    policy_gradient_loss | 0.00652     |
|    std                  | 0.515       |
|    value_loss           | 1.1         |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.5        |
|    ep_rew_mean          | -40.6       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 205         |
|    time_elapsed         | 8779        |
|    total_timesteps      | 1049600     |
| train/                  |             |
|    approx_kl            | 0.028433604 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.71        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.654       |
|    n_updates            | 1466        |
|    policy_gradient_loss | 0.00183     |
|    std                  | 0.514       |
|    value_loss           | 1.25        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.4        |
|    ep_rew_mean          | -34.3       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 206         |
|    time_elapsed         | 8826        |
|    total_timesteps      | 1054720     |
| train/                  |             |
|    approx_kl            | 0.035286173 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0809      |
|    n_updates            | 1476        |
|    policy_gradient_loss | -0.0266     |
|    std                  | 0.512       |
|    value_loss           | 0.546       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 53.8       |
|    ep_rew_mean          | -33.4      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 207        |
|    time_elapsed         | 8866       |
|    total_timesteps      | 1059840    |
| train/                  |            |
|    approx_kl            | 0.05191208 |
|    clip_fraction        | 0.219      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.49      |
|    explained_variance   | 0.749      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.313      |
|    n_updates            | 1480       |
|    policy_gradient_loss | -0.00337   |
|    std                  | 0.511      |
|    value_loss           | 1.01       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.6        |
|    ep_rew_mean          | -36.2       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 208         |
|    time_elapsed         | 8907        |
|    total_timesteps      | 1064960     |
| train/                  |             |
|    approx_kl            | 0.032418657 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.49       |
|    explained_variance   | 0.769       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.48        |
|    n_updates            | 1483        |
|    policy_gradient_loss | -0.00347    |
|    std                  | 0.51        |
|    value_loss           | 1.05        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.07
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50         |
|    ep_rew_mean          | -91        |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 209        |
|    time_elapsed         | 8947       |
|    total_timesteps      | 1070080    |
| train/                  |            |
|    approx_kl            | 0.05209545 |
|    clip_fraction        | 0.206      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.49      |
|    explained_variance   | 0.747      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.575      |
|    n_updates            | 1486       |
|    policy_gradient_loss | -0.000957  |
|    std                  | 0.51       |
|    value_loss           | 1.16       |
----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.2       |
|    ep_rew_mean          | -83.6      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 210        |
|    time_elapsed         | 8992       |
|    total_timesteps      | 1075200    |
| train/                  |            |
|    approx_kl            | 0.03632741 |
|    clip_fraction        | 0.26       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.5       |
|    explained_variance   | 0.73       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.287      |
|    n_updates            | 1495       |
|    policy_gradient_loss | -0.0178    |
|    std                  | 0.512      |
|    value_loss           | 1.33       |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52         |
|    ep_rew_mean          | -47.2      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 211        |
|    time_elapsed         | 9033       |
|    total_timesteps      | 1080320    |
| train/                  |            |
|    approx_kl            | 0.03721062 |
|    clip_fraction        | 0.251      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.5       |
|    explained_variance   | 0.718      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.434      |
|    n_updates            | 1501       |
|    policy_gradient_loss | -0.0118    |
|    std                  | 0.513      |
|    value_loss           | 1.48       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.9        |
|    ep_rew_mean          | -41.3       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 212         |
|    time_elapsed         | 9074        |
|    total_timesteps      | 1085440     |
| train/                  |             |
|    approx_kl            | 0.026801126 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.5        |
|    explained_variance   | 0.791       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.62        |
|    n_updates            | 1504        |
|    policy_gradient_loss | -0.00449    |
|    std                  | 0.513       |
|    value_loss           | 1.08        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.3       |
|    ep_rew_mean          | -114       |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 213        |
|    time_elapsed         | 9118       |
|    total_timesteps      | 1090560    |
| train/                  |            |
|    approx_kl            | 0.03483075 |
|    clip_fraction        | 0.261      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.5       |
|    explained_variance   | 0.757      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0896     |
|    n_updates            | 1514       |
|    policy_gradient_loss | -0.0225    |
|    std                  | 0.511      |
|    value_loss           | 0.64       |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49         |
|    ep_rew_mean          | -91.6      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 214        |
|    time_elapsed         | 9160       |
|    total_timesteps      | 1095680    |
| train/                  |            |
|    approx_kl            | 0.03799321 |
|    clip_fraction        | 0.235      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.49      |
|    explained_variance   | 0.8        |
|    learning_rate        | 0.0003     |
|    loss                 | 0.456      |
|    n_updates            | 1518       |
|    policy_gradient_loss | -0.00834   |
|    std                  | 0.51       |
|    value_loss           | 1.25       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.9        |
|    ep_rew_mean          | -47.5       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 215         |
|    time_elapsed         | 9201        |
|    total_timesteps      | 1100800     |
| train/                  |             |
|    approx_kl            | 0.048141427 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.49       |
|    explained_variance   | 0.774       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.327       |
|    n_updates            | 1523        |
|    policy_gradient_loss | -0.00782    |
|    std                  | 0.511       |
|    value_loss           | 1.36        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 54.9       |
|    ep_rew_mean          | -37.1      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 216        |
|    time_elapsed         | 9241       |
|    total_timesteps      | 1105920    |
| train/                  |            |
|    approx_kl            | 0.05153986 |
|    clip_fraction        | 0.194      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.49      |
|    explained_variance   | 0.731      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.523      |
|    n_updates            | 1526       |
|    policy_gradient_loss | 0.0012     |
|    std                  | 0.511      |
|    value_loss           | 1.38       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.8        |
|    ep_rew_mean          | -35.8       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 217         |
|    time_elapsed         | 9281        |
|    total_timesteps      | 1111040     |
| train/                  |             |
|    approx_kl            | 0.029491037 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.49       |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.689       |
|    n_updates            | 1528        |
|    policy_gradient_loss | 0.0054      |
|    std                  | 0.511       |
|    value_loss           | 1.25        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.6        |
|    ep_rew_mean          | -56.8       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 218         |
|    time_elapsed         | 9323        |
|    total_timesteps      | 1116160     |
| train/                  |             |
|    approx_kl            | 0.030487185 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.49       |
|    explained_variance   | 0.762       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.201       |
|    n_updates            | 1538        |
|    policy_gradient_loss | -0.0229     |
|    std                  | 0.509       |
|    value_loss           | 0.609       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.9        |
|    ep_rew_mean          | -65.3       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 219         |
|    time_elapsed         | 9366        |
|    total_timesteps      | 1121280     |
| train/                  |             |
|    approx_kl            | 0.034465946 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.49       |
|    explained_variance   | 0.811       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.171       |
|    n_updates            | 1548        |
|    policy_gradient_loss | -0.0251     |
|    std                  | 0.508       |
|    value_loss           | 0.636       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.9        |
|    ep_rew_mean          | -42         |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 220         |
|    time_elapsed         | 9406        |
|    total_timesteps      | 1126400     |
| train/                  |             |
|    approx_kl            | 0.025817942 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.48       |
|    explained_variance   | 0.821       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.598       |
|    n_updates            | 1550        |
|    policy_gradient_loss | 0.00804     |
|    std                  | 0.507       |
|    value_loss           | 1.14        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.2       |
|    ep_rew_mean          | -63.4      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 221        |
|    time_elapsed         | 9446       |
|    total_timesteps      | 1131520    |
| train/                  |            |
|    approx_kl            | 0.03739773 |
|    clip_fraction        | 0.233      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.48      |
|    explained_variance   | 0.739      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.33       |
|    n_updates            | 1554       |
|    policy_gradient_loss | -0.00539   |
|    std                  | 0.507      |
|    value_loss           | 1.12       |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.6        |
|    ep_rew_mean          | -54.9       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 222         |
|    time_elapsed         | 9491        |
|    total_timesteps      | 1136640     |
| train/                  |             |
|    approx_kl            | 0.048082072 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.48       |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.231       |
|    n_updates            | 1560        |
|    policy_gradient_loss | -0.0142     |
|    std                  | 0.506       |
|    value_loss           | 0.904       |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55.5       |
|    ep_rew_mean          | -44.6      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 223        |
|    time_elapsed         | 9536       |
|    total_timesteps      | 1141760    |
| train/                  |            |
|    approx_kl            | 0.03842802 |
|    clip_fraction        | 0.265      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.47      |
|    explained_variance   | 0.789      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.17       |
|    n_updates            | 1570       |
|    policy_gradient_loss | -0.0248    |
|    std                  | 0.504      |
|    value_loss           | 0.749      |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55.8       |
|    ep_rew_mean          | -49.2      |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 224        |
|    time_elapsed         | 9579       |
|    total_timesteps      | 1146880    |
| train/                  |            |
|    approx_kl            | 0.03943859 |
|    clip_fraction        | 0.281      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.46      |
|    explained_variance   | 0.745      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.247      |
|    n_updates            | 1578       |
|    policy_gradient_loss | -0.0163    |
|    std                  | 0.501      |
|    value_loss           | 0.795      |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.4        |
|    ep_rew_mean          | -69.2       |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 225         |
|    time_elapsed         | 9625        |
|    total_timesteps      | 1152000     |
| train/                  |             |
|    approx_kl            | 0.044529065 |
|    clip_fraction        | 0.255       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.45       |
|    explained_variance   | 0.777       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.275       |
|    n_updates            | 1586        |
